,review_id,perfect,great,awesome,super,powerful,bad,noisy,hard,disappointed,difficult
5624,R1VWYKOGXNULYT,False,True,False,False,False,False,False,False,False,False
5625,R3AGIWBVTTN0JZ,False,True,False,False,False,False,False,False,False,False
5626,R27P7DIDFW3YMO,False,True,False,False,False,False,False,False,False,False
5627,R2GUBR7S7PUNXX,True,True,False,False,False,False,False,False,False,False
5628,R2JVGDFEO0166Y,False,False,False,False,False,False,False,False,False,False
5629,R3QRTJSUQ2QHJG,False,False,False,False,False,False,False,False,False,False
5630,R2R94OJG5G0JTW,False,False,False,False,False,False,False,False,False,False
5631,R2AODA2ZJO8E7H,False,False,False,False,False,False,False,False,False,False
5632,R2MI16R13JDBIB,False,False,False,True,False,False,False,False,False,False
5633,R3NJD65UP8ICS5,False,False,False,False,False,False,False,False,False,False
5634,ROQ7IK44MEG6N,False,True,False,False,False,False,False,False,False,False
5635,R3VTDT4B2UNXZL,False,False,False,False,False,False,True,False,False,False
5636,RUM3HEHBW7IQR,False,False,False,False,False,False,False,False,False,False
5637,R2DC46M7EGS3R5,False,False,False,False,False,False,False,False,False,False
5638,R2ZY3YN9VZBXWL,False,False,False,False,True,False,False,False,False,False
5639,R3AKBH0ZBWYVWJ,False,False,False,False,False,False,False,False,False,False
5640,R1RL2A25PYUUUI,False,False,False,False,False,False,False,False,False,False
5641,R1A7AX4KOZJZK6,False,False,False,False,False,False,False,False,False,False
5642,R2GXLLOWB1QJ69,False,False,False,False,False,False,False,False,False,False
5643,R15B1Q4PNMGBZC,False,False,False,False,False,False,False,False,False,False
5644,R33LFOKK4JBZPO,False,False,False,False,False,False,False,False,False,False
5645,R9Y51YGR1ZAYP,True,False,False,False,False,False,True,False,False,False
5646,R3UK2NFXHBKDHV,False,False,False,False,False,False,False,False,False,False
5647,R2D04NITCKP2QZ,False,False,False,False,False,False,False,False,False,False
5648,R33YMJBIE626OR,False,False,False,False,False,False,False,False,False,True
5649,RLGY33QBKDV58,False,False,False,False,False,False,False,False,False,False
5650,R13LPHPOOG18RF,False,True,False,False,False,False,False,False,False,False
5651,R34X6LFYS707BA,False,False,False,False,False,False,False,False,False,False
5652,R3M90RXSGFVSCF,False,True,False,False,False,False,False,False,False,False
5653,RS72Q479BD9CI,False,True,False,False,False,False,False,False,False,False
5654,R37LQEQ7UJZMXV,False,False,False,False,False,False,False,False,False,False
5655,RTU3H80GOKG2U,False,False,False,False,False,False,False,False,False,False
5656,R1U8ZRNAGCVNI5,False,False,False,False,False,False,False,False,False,False
5657,R3LT6X76AC0GCI,False,False,False,False,False,False,False,True,False,False
5658,R1RSFW7Q9L1JSU,False,False,False,False,False,False,False,False,False,False
5659,R13U3BWRDNUW7L,False,False,False,False,False,False,False,False,False,False
5660,RPTKNVAF2IXJL,False,False,False,False,False,False,False,False,False,False
5661,R3L3WFKKGA1WAQ,False,False,False,False,False,False,True,False,False,False
5662,R38TNWJRTKAMHL,False,True,False,False,False,False,False,False,False,False
5663,R1FS55TC58QWA1,False,False,False,False,False,False,False,False,False,False
5664,R33YML3OWDJYLB,False,False,False,False,False,False,False,False,False,False
5665,R2ZK06L25BE8ZQ,False,False,False,False,False,False,False,False,False,False
5666,R2WLRDKUT57HC5,False,False,False,False,False,False,False,False,False,False
5667,R3U5AJ3M428C45,False,False,False,False,False,False,False,False,False,False
5668,R2A6QC0INGDP1E,False,False,False,False,False,False,False,False,False,False
5669,RR24NZ3P8LEUS,False,False,False,False,False,False,False,False,False,False
5670,R2T9038CBEWPV5,False,False,True,False,False,False,False,False,False,False
5671,R18DLYAAEOU8GR,False,False,False,False,True,False,False,False,False,False
5672,RUYHZFZ81XFTH,False,False,False,False,False,False,False,False,False,False
5673,RY7I24HNFXU6V,False,False,False,False,True,False,False,False,True,False
5674,R2Z8ZF2613NW6S,True,False,False,False,False,False,False,False,False,True
5675,R3TNRN3L3RLEI3,False,False,False,False,False,False,False,False,False,False
5676,RRFUUFG3LYHGN,False,True,False,False,False,False,False,False,False,False
5677,R3TFAKCIJTQWG,False,False,False,False,True,False,False,False,False,False
5678,R29UHMO8XEPWZU,False,False,False,False,True,False,False,False,False,False
5679,R3G31M0RU0DTJ7,False,False,False,False,False,False,False,False,False,False
5680,R3G46EXXPB1RNL,False,False,False,False,False,False,False,False,False,False
5681,R1WY46V832J8L3,False,False,False,False,False,False,False,False,False,False
5682,R61GN7F5DLI8W,False,True,False,False,False,False,False,False,False,False
5683,R3LGI56GGPLP9H,False,False,False,False,False,False,False,False,False,False
5684,R34XNVR02V5XQY,True,False,False,False,False,False,False,False,False,False
5685,R1DV4RBAORI0EP,False,False,False,False,False,False,False,False,False,True
5686,R3OJH1WHTCOH0M,False,True,False,False,False,False,False,False,False,False
5687,R1P93JZDIQQA7O,False,True,False,False,True,False,False,False,False,False
5688,R37Z74DG9QMLD9,False,True,False,False,False,False,False,False,False,False
5689,R2C189DYJATEBB,False,False,False,False,False,False,False,False,False,False
5690,R10057MJQPY128,False,False,False,False,False,False,False,False,False,False
5691,R13CNW88NTBZ5Y,False,False,False,False,False,False,False,False,False,False
5692,R7JC7ZWCCG0AL,False,False,False,False,False,False,False,False,False,False
5693,R320D0KIYUB2H5,False,False,False,False,False,False,False,False,False,False
5694,R2JUY3DPH5E4G1,False,False,False,False,False,False,False,False,False,False
5695,R3AW1LPBL41Y4W,False,False,False,False,False,False,False,False,False,False
5696,RHBVY4GGYF30S,False,False,False,False,False,False,False,False,False,False
5697,R5U33NVQ0PY7J,False,False,False,False,False,False,False,False,False,False
5698,R1L9UDSB38779G,False,False,False,False,False,False,False,False,False,False
5699,R1LBT688PGT64R,False,False,False,False,False,False,False,False,False,False
5700,R9BC1274LTTM6,False,False,False,False,False,False,False,False,False,False
5701,R3TR81UXZYC31V,False,False,False,False,False,False,False,False,False,False
5702,RRX3XIINEUN6I,False,False,False,False,False,False,False,False,False,False
5703,R3M5T75DECK205,False,False,False,False,False,False,False,False,False,False
5704,R1WA1QJ144ZLLH,False,True,False,False,True,False,False,False,False,False
5705,R22VLGKM5C3UA3,False,False,False,False,False,False,False,False,False,False
5706,R38X9KAQB7I0P9,False,False,False,False,False,False,False,False,False,False
5707,RD8CMJNQF7GJH,False,True,False,False,True,False,False,False,False,False
5708,RIVW2560IMDGR,False,False,False,False,False,False,False,False,False,False
5709,R3GF9D7KBRZEQM,False,True,False,False,False,False,False,False,False,False
5710,R2X3KLYIHIJGCM,False,False,False,False,False,False,False,False,False,False
5711,R3AF7LI8W4O8P2,False,False,False,False,False,False,False,False,False,False
5712,R3JMHZSS50FEEU,False,False,False,False,False,False,False,False,False,False
5713,R1PN8Z7391IAM6,False,False,False,False,False,False,False,False,False,False
5714,R14RRWWQGEUO76,False,False,False,False,False,False,False,False,False,False
5715,R5RCJG2TI5ZJV,False,False,False,False,False,False,False,False,True,False
5716,R3O67OK7ZWFWYD,False,False,False,False,False,False,False,False,False,False
5717,R2PHU0X5U0TQMT,False,False,False,False,False,False,False,False,False,False
5718,R1W2M8J10L901S,True,True,False,False,False,False,False,False,False,False
5719,RCN1H9U50YPMI,False,False,False,False,False,False,False,False,False,False
5720,R2IP1XHR89YUOP,True,False,False,False,False,False,False,False,False,False
5721,R2540D02JH6KTB,False,False,False,False,False,False,False,False,False,False
5722,RRZOXVWDEKTEK,False,True,False,False,False,False,False,False,False,True
5723,R7KHR1W52CXI,False,False,False,False,False,False,False,False,False,False
5724,R1SV4PI0FD91XN,False,True,False,False,False,False,False,False,False,False
5725,RLSOLBOCBT4W5,False,True,False,False,True,False,False,False,False,False
5726,R527YMNXUEKCP,False,False,False,False,False,False,False,False,False,False
5727,R32L6C61N2XG2T,False,False,True,False,False,False,False,False,False,False
5728,R2ZG8KSK26CQG7,False,False,False,False,False,False,False,False,False,False
5729,R1UHOAGQNM5ZB8,False,False,False,False,False,False,False,False,False,False
5730,R33E3T8TZDXJUR,False,False,False,False,False,False,False,False,False,True
5731,RKDB07U87VAEX,False,False,False,False,False,False,False,False,False,False
5732,R342VWUYFD2PAX,False,True,False,False,False,False,False,False,False,False
5733,R2H18ZJAJCOMUS,False,False,False,False,False,False,False,False,False,False
5734,R1HBIOMB355NMB,False,False,False,False,False,False,False,False,False,False
5735,R3BR2H9NO9GQL0,False,False,False,False,False,False,False,False,False,False
5736,RXMZAWMX46GI6,False,False,False,False,False,False,False,False,False,False
5737,R1RSA8G7VYCPMW,False,False,False,False,False,False,False,False,True,False
5738,R317AA68FJW27Z,False,False,False,False,False,False,False,False,False,False
5739,R2DQUE12GM9Z7M,False,False,False,False,False,False,False,False,False,False
5740,RP6O61F7HPSXY,False,False,False,False,False,False,False,False,False,False
5741,R10YNPXE0JXGBJ,False,False,False,False,False,False,False,False,False,False
5742,R31ED073XB70KL,False,False,False,False,False,False,False,False,False,False
5743,R2ME1MC02M8PZC,False,False,False,False,False,True,False,False,False,False
5744,R1QTOKJG7RSKA2,False,True,False,False,False,False,False,False,False,False
5745,R2FN69YWNR4JK4,False,False,False,False,False,False,False,False,False,False
5746,R1UVH8QDJC798Z,False,False,False,False,False,False,False,False,False,False
5747,R3ALPB4HMA8H14,False,False,False,False,False,False,False,False,False,False
5748,RBUMGVN70SWN0,False,False,False,False,False,False,False,False,True,False
5749,R2V7ARGJVOKW5T,True,False,False,False,False,False,False,False,False,False
5750,R1VIMRKUR5TUHY,False,False,False,False,False,False,False,False,True,False
5751,R1X47T0FD6QW2U,False,False,False,False,False,False,False,False,False,False
5752,R254RVY2VSHQLM,False,False,False,False,False,True,False,False,False,False
5753,RB9TVTI8XJKUL,False,True,False,False,False,False,False,False,False,False
5754,RCJ9W4KREPDFS,False,True,False,False,False,False,False,False,False,False
5755,R35HQ17LY6D3HR,False,False,False,False,False,False,False,False,False,False
5756,R34H2G3ZQ2CVBQ,False,False,False,False,False,False,False,False,False,False
5757,R6RR6K07D5KA5,False,False,False,False,False,False,False,False,False,False
5758,R23P8TU361I836,False,True,False,False,False,False,False,False,False,False
5759,R3NK2CRQKG9FT2,False,False,False,False,False,False,False,False,False,False
5760,R1OSJXEO3KZRSJ,False,False,False,False,False,False,False,False,False,False
5761,R3DZ7403OXBE5C,False,False,False,False,False,True,False,False,False,False
5762,RAOG9EJRE10R2,False,False,False,False,False,False,False,False,False,False
5763,R3RGL2FFFRKOQ0,False,False,False,False,False,False,False,False,False,False
5764,R2N5FU7XCXMX2H,False,False,False,True,True,False,False,False,False,False
5765,RMW1HZ5DAZYEV,False,True,False,False,False,False,False,False,False,False
5766,R11S9F2TGNFZRZ,False,False,False,False,False,False,False,False,False,False
5767,R1VSVKGD9OJBW3,True,False,False,False,False,False,False,False,False,False
5768,R3NLGYU5N7QIXP,False,False,False,False,False,False,False,False,False,False
5769,R2FFFTYVH2RXXC,False,False,False,False,False,False,False,False,False,False
5770,R1M02JE7ZIQGGV,False,True,False,False,False,False,False,False,False,False
5771,RHIQEQQ2RUM21,False,False,False,False,False,False,False,False,False,False
5772,R3VS85SRA79IND,False,False,False,False,False,False,False,False,False,False
5773,R1FGR8SZW8JG60,False,False,False,False,False,False,False,False,False,False
5774,R39EK47MZR5XU5,False,False,False,False,False,False,False,False,False,False
5775,R2ASW626PUXII2,False,False,False,False,False,False,False,False,False,False
5776,R2M6WDIGZXILGC,False,False,False,False,False,False,False,False,False,False
5777,RURD1RMB9A5NM,False,True,False,False,False,False,False,False,False,False
5778,R2PUUG3BJFA591,False,True,False,False,False,False,False,False,False,False
5779,R31X8Q6CTTZFHW,False,False,False,False,False,False,False,False,False,False
5780,RK1L6FAK78AN4,False,True,False,False,False,False,False,False,False,False
5781,R1ELGCC7NNZOKO,False,False,False,False,False,False,False,False,False,False
5782,R10SNESLLMNDE0,False,False,False,False,False,False,False,False,False,False
5783,R23UPANJDNBS3A,False,False,False,False,False,True,False,False,False,False
5784,R29EU39JGU0TRI,False,False,False,False,False,False,False,False,False,False
5785,RIEB48DPAQPNL,False,False,False,False,False,False,False,False,False,False
5786,R2LEM483REO1FL,True,False,False,False,False,False,False,False,False,False
5787,RNUNACQPTURNL,False,False,False,False,False,False,False,False,False,False
5788,R3GVRX5HXXJ9DP,False,False,False,False,False,False,False,False,False,False
5789,R2KRGRT0NGTSSW,False,False,False,False,False,False,False,False,False,False
5790,R1PCCYC7GBRQOY,False,False,False,False,False,False,False,False,False,False
5791,R3JQY1E22RMAIQ,False,True,False,False,False,False,False,False,False,False
5792,R36X0ORS7SVLR,False,True,False,False,False,False,False,False,False,False
5793,R1LOSD5J3UX8KL,False,False,False,False,False,False,False,False,False,False
5794,R2TJ7GS6PK6STR,True,False,False,False,False,False,False,False,False,False
5795,RVOFBO9XIVUSK,False,False,False,False,False,False,False,False,False,False
5796,R7A7VSWQF7WW4,False,False,False,False,False,False,False,False,False,False
5797,RVTJAO071QHGU,False,False,False,False,False,False,False,False,False,False
5798,R1LZU1LFQ6GALR,False,False,False,False,True,False,False,False,False,False
5799,R2FIZ8XRKLVCC5,False,False,False,False,False,False,False,False,False,False
5800,RELT9SZBM1TGE,True,False,False,False,False,False,False,False,False,False
5801,R228TE1967POVX,False,False,False,False,False,False,False,False,False,False
5802,R2N3UNCKWTQ7X8,False,True,False,False,False,False,False,False,False,False
5803,R17GMHVMDERXMG,False,False,False,False,False,False,True,False,True,False
5804,R1A7GJ3QKION6V,False,False,False,False,False,False,False,False,False,False
5805,R2PW8QMLZUIZB3,False,False,False,True,False,False,False,False,False,False
5806,RCOP599P01VSJ,False,False,False,False,False,False,False,False,False,False
5807,R2QY4CMA7D11L5,False,False,True,False,False,False,False,True,False,False
5808,R1VKWG8YY75IS6,False,False,False,False,False,False,False,False,False,False
5809,R1WHRH5IEBP42E,False,False,False,False,False,False,False,False,False,False
5810,R3T7RYW9VJ9QKD,False,False,True,False,False,False,False,False,False,False
5811,R2H57EC8Z0E11U,False,True,False,False,False,False,False,False,False,False
5812,R3V7JDRY8QDM7Q,False,False,False,False,False,False,False,False,False,False
5813,R1EAD18IXJE7KP,False,False,True,False,False,False,False,False,False,False
5814,RP95E21ZUDIX4,False,True,False,True,False,False,False,False,False,False
5815,R1D0CJ7W8KF4K5,False,True,False,False,False,False,False,False,False,False
5816,R3KEXG4P7PTC7P,False,False,False,False,False,False,False,False,False,False
5817,R3GI9FXS6JR0N2,False,False,False,False,False,False,False,False,False,False
5818,R3F4HWVZ8D8DG7,False,False,False,False,False,False,False,True,False,False
5819,R2JDQ1PNH97K7Z,False,False,False,True,False,False,False,False,False,False
5820,R1QRA8W0AQHK6U,True,False,False,False,False,False,False,False,False,False
5821,RRUA6B1A4ZILY,False,False,False,False,False,False,False,False,False,False
5822,R1LUHR1N7HFGQ,False,False,False,False,False,False,False,False,False,False
5823,R2OVJS2K4BS9MS,False,False,False,False,False,False,False,False,False,False
5824,R3RR23KS4MDP89,False,False,True,False,False,True,False,False,False,False
5825,R2MJLOXP5HEHJ,False,True,False,False,False,False,False,False,False,False
5826,R2UGYXRVAEQTT7,False,False,False,False,True,False,False,False,False,False
5827,R1V1Z53QCXCAJ3,False,False,False,False,False,False,False,False,False,False
5828,R3OD5UFAEGMU1H,True,False,False,False,False,False,False,False,False,False
5829,R3IFXUEVDPXC17,False,True,False,True,True,False,False,False,False,False
5830,R7CL3JYJS6LA5,False,True,False,False,False,False,False,False,False,False
5831,R1NAR6IMN529TI,False,False,False,False,False,False,False,False,False,False
5832,RR48DDGGQVW36,False,False,False,False,False,False,True,False,False,False
5833,RSGVM1WPAHJUR,False,True,False,False,False,False,False,False,False,False
5834,R1ECOTV5UHULA4,False,True,False,False,False,False,False,False,False,False
5835,R2Q42JXEDGTZEG,False,False,False,False,False,False,False,False,False,False
5836,RAMZ3U4KJWBD2,False,False,False,False,False,False,False,False,False,False
5837,RJRFBOSVFJXJT,False,False,False,False,False,False,False,False,False,False
5838,RP89QC0FTTDE8,False,False,True,False,False,False,False,False,False,False
5839,R1M69LCDH27JTY,False,False,False,False,False,False,False,False,False,False
5840,R1L12BO9QUJC81,False,True,False,False,False,False,False,False,False,False
5841,ROYBY1W7ZF9FF,False,False,False,False,False,False,False,False,False,False
5842,R1IVLCO9NMD8KV,False,False,False,False,False,False,False,False,False,False
5843,R2HSFDHE976MZJ,False,False,False,False,False,False,False,False,False,False
5844,R3EHCAN80ZIDYX,False,False,False,False,False,False,False,False,False,False
5845,RVFPJZ1LRKGOS,False,False,False,False,False,False,False,False,False,False
5846,R22EGDZRVHBVQI,False,False,False,False,False,False,False,False,False,False
5847,R29KL7MNVFIY1A,False,False,False,False,False,False,False,False,False,False
5848,R7GI6SBD6YAED,False,False,False,False,False,False,False,False,False,False
5849,R17Q1FON13WBF4,False,False,False,False,True,False,False,False,False,False
5850,R11Y5P7NJZAF0E,False,False,False,False,False,False,False,False,False,False
5851,R38X357BUQ5MJS,False,False,False,False,False,False,False,False,False,False
5852,R1V7H738UDBKXY,False,True,False,False,False,True,False,False,False,False
5853,R13XJ5NFNHFX9E,False,False,False,False,False,False,False,False,False,False
5854,R3B934JG7WKTHX,True,False,False,False,False,False,False,False,False,False
5855,RLR1EEUEBGMTP,False,False,False,False,False,False,False,False,False,False
5856,R1181ATKVUCACP,False,False,False,False,True,False,False,False,False,False
5857,R3SV0FY2PIYO0E,False,False,False,False,False,False,False,False,False,False
5858,R1KE7NGL0EJYK1,False,False,False,True,False,False,False,False,False,False
5859,RY9LOFPDIPL74,False,True,False,False,False,False,False,False,False,False
5860,R3QHEJFKQQ9EIU,False,False,False,True,False,False,False,False,False,False
5861,R20IYI9HA4JQL2,False,False,False,False,False,False,False,False,False,False
5862,R3PW52GVPBMPPY,False,False,False,False,True,False,False,False,False,False
5863,R35CI7EX8KZV9Z,False,False,True,False,False,False,False,False,False,False
5864,R2V70LS1URFJMY,False,False,False,False,False,False,False,False,False,False
5865,R3QHF7Y56MLQMR,False,True,False,False,False,False,False,False,False,False
5866,R2BCYCSFMS18KG,False,False,False,False,False,False,False,False,False,False
5867,R2NSNP3TJVPKNL,True,False,False,False,False,False,False,False,False,False
5868,R2NS9VLXISI3HZ,False,False,False,False,False,False,False,False,False,False
5869,RGNP9QRYBVGG8,False,False,False,False,False,False,False,False,False,False
5870,RA54S6IIRG4E3,False,False,False,False,False,False,False,False,False,False
5871,R321WZETK28MH,False,False,False,False,False,False,False,False,False,False
5872,R2OPHSZVYCJILB,False,False,False,False,False,False,False,False,False,False
5873,R2RGQQKFXDTPL2,False,False,False,False,False,False,False,False,False,False
5874,RJT1R7PIPYAM0,False,False,False,False,False,False,False,False,False,False
5875,R1FH6T3ZB32SUR,False,False,False,False,False,False,False,True,False,False
5876,R3WRU0YLEBGTT,False,False,False,False,False,True,False,False,False,False
5877,R2182VY1GYI4OL,False,False,False,False,False,False,False,False,False,False
5878,R2XDJG1B4K2BE4,False,True,False,False,False,False,False,False,False,False
5879,R2HAJOCEKK0X25,False,False,False,False,False,False,False,False,False,False
5880,RRM2W1J2N75ME,False,False,False,False,False,False,False,False,False,False
5881,R190GMQC81GMMH,True,False,False,True,False,False,False,False,False,False
5882,R2LR439G68DB31,False,False,False,False,False,False,False,False,False,False
5883,R1S50FLX5CNZRH,False,False,False,False,False,False,False,False,False,False
5884,REZH3QI3F9316,False,True,False,False,False,False,True,False,False,False
5885,R1DYI5X3O01U43,False,False,False,False,False,False,False,False,False,False
5886,RRV8LNHYWNJGP,False,False,False,False,False,False,False,False,False,False
5887,RRBKGT2AD7ZDF,False,False,False,False,False,False,False,False,False,False
5888,R3VHL6UVB9OO6Q,False,False,False,False,False,False,False,False,False,False
5889,R24FVRTODJYAEP,False,False,False,False,False,False,False,False,False,False
5890,R31P7L46J5WYFB,False,False,False,False,False,True,False,False,False,False
5891,R3I1V5FL7UT466,False,False,False,False,False,False,False,False,True,False
5892,R1IOD7XU5C01JM,True,False,False,False,False,False,False,False,False,False
5893,R2YTG2A6RRHDE6,False,False,False,False,False,False,False,False,False,False
5894,R1IOSBEKOLSNW8,False,False,False,False,False,False,False,False,False,False
5895,RSVWFWV0K4C1T,False,True,False,False,False,False,False,False,False,False
5896,R16DGJ0YKO2DNA,False,False,False,False,False,False,False,False,False,False
5897,R4OMQGRSGF8A1,False,False,False,False,False,False,False,False,False,False
5898,R187BQE5VXJE8H,False,False,False,False,False,False,False,False,False,False
5899,R2NOQERYPG75AY,False,False,False,False,False,False,False,False,False,False
5900,R65CBWYQ0KO3W,False,False,False,False,False,False,False,False,False,False
5901,R1A30MF0FWFC7G,False,False,False,False,False,False,False,False,False,False
5902,R14MTTUZUH8OVH,False,True,False,False,False,False,False,False,False,False
5903,R2QD6B4285WCQQ,False,False,False,False,False,False,False,False,False,False
5904,R17IQPHY3RNJ4H,False,False,False,False,True,False,False,False,False,False
5905,RZAPPY7Z7D9CJ,False,False,False,False,False,False,False,False,False,False
5906,R7DEXGTFOKHD,False,False,False,False,False,False,False,False,False,False
5907,R30NULN883PXMV,False,False,False,False,True,False,False,False,False,False
5908,R2MJGFA0VRA61G,False,False,False,False,True,False,False,False,False,False
5909,R2NKO7QHXOQ13K,False,False,False,False,False,False,False,False,False,False
5910,R36OANHPDOD76D,False,True,False,False,False,False,False,True,False,False
5911,R24RDQ84WXVJAZ,False,False,False,False,False,False,False,False,False,False
5912,R1S8XX1ARALFOQ,False,True,False,False,False,False,False,False,False,False
5913,R2VNFCAEVAIT1H,False,True,False,False,False,False,False,False,False,False
5914,R2BCM8J4QCEPTF,True,False,False,False,False,False,False,False,False,False
5915,R286T5OXRWOON5,False,True,False,False,False,False,False,False,False,False
5916,R3USJU8E6Q240B,False,False,False,False,False,False,False,False,False,False
5917,R2RS1BUJAWWI2T,False,False,False,False,False,False,False,False,False,False
5918,R21TIRRZKIMW1D,False,False,False,False,False,False,False,False,False,False
5919,RWGUR62EPY4AC,False,False,False,False,False,False,False,False,False,False
5920,R3D4AFWB6W1OM1,False,True,False,False,False,False,False,False,False,False
5921,R3EO74NTE4SEH1,False,False,False,False,False,False,False,False,False,False
5922,R2QNFQ231VXJ75,False,False,False,False,False,False,False,False,False,False
5923,R1RMLO6SQVPN5J,False,False,False,False,False,False,False,False,False,False
5924,R2DNL5GM5MUI9Y,False,False,False,False,False,False,False,False,False,False
5925,R32Z62DYHDXBJM,False,True,False,False,False,False,False,False,False,False
5926,R36T5VP784NU1O,True,False,False,False,False,False,False,False,False,False
5927,RYAMVEXOOYUBE,False,False,False,False,False,False,False,False,False,False
5928,R1RWZI4IHZL2BV,False,False,False,True,False,False,False,False,False,False
5929,R3MYCLKIL07N72,False,True,False,False,False,False,False,False,False,False
5930,R3A0SHLEJWUBT5,False,False,False,False,False,False,False,False,False,False
5931,RY6HZDTN6IFG8,False,False,False,False,False,False,False,False,False,False
5932,ROB7GJZKPVMMN,False,True,True,False,False,False,False,False,False,False
5933,ROUP3KWWGEA7U,True,True,False,False,False,False,False,False,False,False
5934,R3RDIH5HAWMEVZ,False,False,False,False,False,False,False,True,False,False
5935,R3VET4EIQOKQA8,False,True,False,False,False,False,False,True,False,False
5936,R3S7BTH000690D,False,False,False,False,True,False,False,False,False,False
5937,R2TAI68KCJIB8R,False,False,False,False,False,False,False,False,False,False
5938,R3C0XTNUODLP6G,False,False,False,False,False,False,False,False,False,False
5939,R1L592L1LQNUQC,False,True,False,False,False,False,False,False,False,False
5940,R1M2JOGJ0PFJOT,False,True,False,False,False,False,False,False,False,False
5941,R3RV0EG78OWK3B,False,False,False,False,True,False,False,False,False,False
5942,R72Z33H8WV760,False,False,False,False,False,False,False,False,False,False
5943,R2PG1YVLZ6RV0O,False,False,False,False,False,False,False,False,False,False
5944,R3HPDMR15LNUW2,False,False,False,False,False,False,False,False,False,False
5945,R22TW2FVEG7BF5,False,False,False,False,False,False,False,False,False,False
5946,R1LMU10NQPCY77,False,False,False,False,False,False,False,False,False,False
5947,R2H7BRHC4B3OPE,False,False,False,False,False,False,False,False,False,False
5948,R144K12EMMQJBS,False,False,False,False,False,False,False,False,False,False
5949,RMVAU711DSP5X,False,False,False,False,True,False,False,False,False,True
5950,R2ABIUOM5BP7J0,False,False,False,False,True,False,False,False,False,False
5951,R23XV7QN63AZE0,False,False,False,False,True,False,False,False,False,False
5952,R3O5F70FOL25YG,True,False,False,False,False,False,False,False,False,False
5953,R3I3ZKWFY7MB0V,False,False,False,False,False,False,False,False,False,False
5954,RX4VDQORG2HQ9,False,False,False,False,False,False,False,False,False,False
5955,R1TCCTX3MIDBJD,False,False,False,False,False,False,False,False,False,False
5956,R31DJQIEL7L57U,False,False,False,False,False,False,False,False,False,False
5957,R8IPHXPWEUZFO,False,False,False,False,False,False,False,False,False,False
5958,RB0AP2G4P6GYI,False,False,False,False,False,False,False,False,False,False
5959,R5FJU71YB7WG,False,True,False,False,False,False,False,False,False,False
5960,R32K7W4YKLUQ05,False,True,False,False,False,False,False,False,False,False
5961,R3SMAIRPEV8VL8,False,False,False,False,False,False,False,False,False,False
5962,RUM5JNMKMN7FG,False,False,False,False,True,False,False,False,False,False
5963,R3L115GMK168WE,False,False,False,False,False,False,False,False,False,False
5964,R2H9P4LOLCXDBF,False,False,False,False,False,False,False,False,False,False
5965,R8TWIV7VYCBV0,False,False,False,False,False,False,False,False,False,False
5966,R1CK00G7UUFM7D,True,True,False,False,False,False,False,False,False,False
5967,RL3MF4GYWE3GO,False,False,False,False,False,False,False,False,False,False
5968,R3K5ST9UW2ZLDH,False,False,False,False,False,False,False,False,False,False
5969,R3JLOSCFGXH97A,False,True,False,False,False,False,False,False,False,False
5970,R3R8YONSDT7LBP,False,False,False,False,False,False,False,False,False,False
5971,R2EYIPN9VQCF00,False,False,False,False,False,False,False,False,False,False
5972,RTD1JDTJJQ35D,False,True,False,False,False,False,False,False,False,False
5973,RXJY9ZKYCMKTM,False,False,False,False,False,False,False,False,False,False
5974,R29LBHP1VQ5MH,False,False,False,False,False,False,False,False,False,True
5975,R24OIA1B81POR4,False,False,False,False,True,False,False,False,False,False
5976,R3DYZOH3EAIAJW,False,False,False,False,False,False,False,False,False,False
5977,R1ICBJJIHHYKOO,False,False,False,False,False,False,False,False,False,False
5978,REXYDUS9POSDL,False,False,False,False,False,False,False,False,False,False
5979,RFJIRI8TE4N7F,False,False,False,False,False,False,False,False,False,False
5980,R2H3Q96WBNZ0Z3,False,False,False,False,True,False,False,False,False,False
5981,R3ESX0D0MH2AEB,False,False,False,True,False,False,False,False,False,False
5982,R3M13FDX7B8EJW,False,False,False,False,False,False,False,False,False,False
5983,R2DXUYGRVT13I6,True,False,False,False,False,False,False,False,False,False
5984,R25QTZA3TVJFFR,False,False,False,False,False,False,False,False,False,False
5985,RUCQ4RSARMKOQ,False,False,False,False,False,False,False,False,False,False
5986,R2BC9CYOPCYWYT,False,False,False,True,False,False,False,False,False,False
5987,R39F5GDA9YH9SU,False,True,False,False,False,False,False,False,False,False
5988,R3NMS2U3JW8OG8,False,True,False,False,False,False,False,False,False,False
5989,R3MRRFOFIMPG0U,False,False,False,False,False,False,False,False,False,True
5990,R2GKL68K3VX62V,False,False,False,False,True,False,False,False,False,False
5991,R3IEZWD2KT8QLU,False,False,False,False,False,False,False,False,False,False
5992,R342II8MQ3CDA6,False,False,False,False,False,False,False,False,False,False
5993,R8O0MZU87N2W,False,False,False,False,False,False,False,False,False,False
5994,R144UXJPA9QEHQ,False,False,False,True,False,False,False,False,False,False
5995,R31SXWLE4AIBGS,False,False,False,False,True,False,False,False,False,False
5996,R7H6H2WRC957W,False,False,False,False,False,False,False,False,False,False
5997,R19SNGM1NGXHHR,False,False,False,False,False,False,False,False,False,False
5998,RVXCJ76G0MGRP,False,True,False,False,False,False,False,False,False,False
5999,RGS640FY2NHXI,False,False,False,False,False,False,False,False,False,False
6000,R2JHKI0RO0V2VU,False,False,False,False,False,False,False,False,False,False
