,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
803,RDE458XLZBFN3,1,one star,poorly build,0.0,0.0,1.0,0.0
804,R1LE2V8ZGC3JT7,5,five star,work great,0.6249,0.0,0.196,0.804
805,RWL0C2S2APZ0N,5,thing beautiful husband work,little worried quality trim kit read previous review thing beautiful husband work fit thing space result wonderful built-in microwave stainless steel match newer appliance look nice,0.8999,0.053,0.586,0.36
806,R2CCQL8HEC4KGX,4,work good far,cute little m/w work good far issue good enough couple warm up/heat thing small quantity take little time quite natural watt reasonable enough overall nice buy.<br br pro easy operate many quick option cute little look sturdy big space saver small kitchen space.<br con none far.<br br overall non-sense simple m/w day day use serf purpose,0.9607,0.0,0.692,0.308
807,R1Y8UV8AFJLV2S,1,burn less minute use,purchased item brand new use time period less month fail less minute use amazon's return policy cover item nobody keep product box manufacturer warranty may worthless ship product worth buy item,-0.6395,0.17,0.777,0.053
808,R1S7IYPO3CZQDV,5,far good,roomy compare last one quiet heat well far good,0.6124,0.0,0.583,0.417
809,RA0MW5WRB3R2A,5,look nice kitchen,bought truck use inverter attractive functional wife make overruled look nice kitchen fit great corner look good,0.9349,0.0,0.441,0.559
810,RNVY5R2BNW5O,5,perfect,effiient spacious easy quiet fast doe suppose purchased office glad,0.7096,0.0,0.576,0.424
811,R35FNU4OLOJDDC,5,neat good,perfect kitchen microwave thrill great price value get must say satisfied,0.9382,0.0,0.279,0.721
812,R344SJ8QI9XE4K,4,perfect size,look microwave rv one perfect look nice,0.7579,0.0,0.435,0.565
813,R3QDY2Y0WMA80X,2,small,item student dorm room big enough inch plate take much space price,0.0,0.0,1.0,0.0
814,ROKFZ3TGQAGPS,4,small microwave,turntable fit average size tv dinner barely arrive amazon outer box couple wad paper thank goodness regular packaging do proper tightly pack box manufacturer amazon box tore marking say luckily work appear function way issue clean design easy read display would give star pas microwave aisle local walfart saw similar even well value price size although dollar price,0.965,0.0,0.664,0.336
815,R2J74BFOF8DPY8,1,operate inverter,buy micro go boat compact size fit corner even rebuilt cabinet boat accomodate find operate inverter,0.3612,0.0,0.857,0.143
816,R3BFAGWWN9HZLQ,2,meh,receive microwave work plug tried several outlet clock light respond push button really easy get new one amazon ship quickly far second one great exactly want however return first one work ship method extremely inconvenient ups pick house day i'm work take post office car carry walk several block addition max ship reimbursement enough i'm another mistake,0.3182,0.117,0.732,0.151
817,R23P6V7ZCUIM0H,5,look super expensive work amaze,get new apartment city i'm love it.....<br easy set up<br perfect small spaces<br work amazing<br coffee/food get super hot<br price affordable good high price ones<br stainless look classic easy clean up)<br honestly anything negative say,0.9702,0.066,0.465,0.469
818,R1VVUOLZJ2EI5K,5,work,purchase repair microwave save big buck new one since purchase still turn steady strong great product,0.891,0.0,0.551,0.449
819,R17V8HQCTYC9EQ,4,small low tech perfect,super simple use bell whistle tiny tiny footprint work small kitchen i'm happy purchase,0.8225,0.0,0.612,0.388
820,R2UPYJMAU3WLL,1,piece junk last month,year warranty microwave last course month use trust ge i'll look elsewhere new microwave everything else matter problem read bad review purchase figure would least last couple year instead month past warranty period strongly suggest purchase least model think i'll try another company,-0.1779,0.122,0.75,0.128
821,R1YEHC0T23UYTG,1,work properly since buy february lot service call still work properly month later,day instal stop heat food first service call tell unplug let reset still work second service call instruct turn vent fan manually use range top due microwave shut avoid over-heating immediately noticed point microwave would heat food unless vent fan run even stave cold next service call microwave still heat food without vent fan run despite technician replace part microwave vibrate hum whenever vent fan repair schedule another service call technician visit state ordered part would solve problem may june still work microwave disappointing investment.<br br why:<br i've always recommend samsung television blue-ray player excellent product great feature problem since microwave buy never work properly month several service call still work i'm afraid spend significant amount money samsung product defective merchandise handled.<br br update october month countless hour phone samsung's customer service service call go back lowe's home improvement first place immediately replace whirlpool.<br br like samsung flat-screen tv much go replace tvs samsungs exceedingly poor service support make absolute certainty buy big-ticket item chance get defective item make right,0.9042,0.106,0.714,0.18
822,R2QS9OXNP765ZU,5,cool,love microwave cool work great free counter fit seamlessly require hole list spec want range hood microwave stave way go,0.9493,0.0,0.442,0.558
823,R1FW5QI364TAEX,2,another dissatisfy owner,let add list unhappy customer microwave year first fail within first year replace manufacturer without issue come house instal replacement earlier year button control panel cease operate obtain replacement panel work ok another month cease heat anything replace defective diode run ok month yesterday run heard poof shut probably blow internal fuse also emit odor something electrical overheating.<br time i'm throw towel attempt repair id label indicate manufacture june would expect get year appliance.<br work ok job well counter top unit keep hand main unit fails.<br time around i've order lg hope good service,0.8074,0.082,0.743,0.175
824,R21OUZ54GVFV8P,1,died less month warranty expire,wife call ask little time bomb inside else could thing die right time oven make sound shorting electricity give whiff ozone young girl end call say may able look get new part would pay labor i'm go throw good money bad i'm go buy frigidaire item anymore.<br br purchase gallery stove oven absolutely love purchased gallery microwave die purchased gallery dishwasher wash dish also frigidaire furnace crack every time work great,-0.4817,0.173,0.699,0.128
825,R3QXYWV13X4XNK,5,,price pay get pay job little small side happy get till afford big one,0.3892,0.162,0.638,0.199
826,R17AUP7F1PQH3K,4,small light useful freatures,never realize small cu ft go ah well work like expect put huge plate quick touch button best anywhere second minute one touch,0.8779,0.0,0.631,0.369
827,R2R6UIGATHKEK6,2,wish research well,purchase microwave two year ago microwave cook well often make microwave safe dish hot remove oven without oven mitt never problem microwave alarm setting can't change find annoy hear microwave beep five time every time finish unfortunately already die painful death must replace wish good research microwave purchase microwave,0.296,0.192,0.556,0.253
828,R1JKC7B63KI65G,1,absolutely bad,microwave fail within month purchase fix repair agency also tell normal completely fail shut repair last month completely fail again.<br bad samsungs customer service imagine anything bad samsung tell time finger toe would call back make appointment service week still wait someone call call samsung start time scratch even though they've give case number i'm tire told indian representative sorry buy anything samsung,-0.9585,0.252,0.731,0.017
829,R2LQ9AN9SN4Q95,4,nice little mic oven...fine me...use mostly reheat food..small size good one person.heats well,please see above..am pleased choice good value work well far timer seem work well..good booklet direction,0.891,0.0,0.466,0.534
830,R1L1PGR5VVGO0M,1,two row stop work,oh goodness can't believe horrible microwave material use construct something go clog landfill.<br br here's story back april year old microwave die need replacement right away that's household roll eat popcorn microwave veggie hub rush homedepot get replacement ge microwave look nice buy also thankfully purchase insurance policy.<br br well week ago may general electric microwave die electrical response take back hd replace another.<br br assume fluke get bad one lemon nope second microwave die last night symptom warn died.<br br return general electric microwave today homedepot give another however also go buy another microwave know new ge piece junk might last week another microwave house least rush acquire another one.<br br buy ge might make good equipment past obvious living reputation quality control manufacturing process,-0.2846,0.112,0.777,0.111
831,R3K7EPUB47OUKX,5,great product,awesome product delivery microwave look spank new cant find product store lord know hope wont diagnosed cancer couple year result,0.8889,0.0,0.618,0.382
832,R20YYJ1965C44D,1,last vindictive customer service,bought need repair outside warranty control panel control panel die may samsung help offer free diagnostic visit ask speak supervisor withdraw offer free diagnosis chintzy product poor customer service,0.3182,0.174,0.596,0.231
833,R159CDY3VD5V1U,1,quit work year use,really enjoy use microwave last however year use stop work one day choose drawer-type microwave want microwave island aesthetic purpose reason willing pay could would definitely splurge one expensive drawer microwave available manufacturer sharp yes sharp make cheap version type microwave learn hard way get pay,0.6997,0.117,0.696,0.187
834,RZDX4VRVCUOCK,1,burnt month,work fine initially title say literally get puff black smoke dead,-0.5423,0.285,0.596,0.119
835,R3SVLXRFJREYOB,5,work perfectly,prep surface carefully sure leave residue surface paint use multiple thin coat allow sufficient time coat dry color match microwave well,0.6808,0.048,0.64,0.312
836,R35TMYU4LD2CR9,4,fast ship exactly describe,product come super fast exactly describe side get hot live korea use converter box might what's effect perfect,0.8225,0.0,0.678,0.322
837,R2D2ZXPI7AS6WN,1,microwave blew,two week prior microwave blow problem turn would stop open door close door continue run nothing show keypad run turn breaker leave way hour turn back breaker seem work fine yesterday turn fan minute turn next minute microwave turn heard loud explosion microwave still run open door glass explode inside closed door microwave continue run turn breaker leave home house would catch fire contact samsung provide another microwave issue complaint fire hazard,-0.802,0.176,0.774,0.05
838,R181310HTR4STE,5,ge range microwave connvection oven,work well everything buy easy set operate take warm baking operating expect,0.7096,0.0,0.566,0.434
839,R3N37YBDQH40GD,2,okay replacement old ge profile otr microwave/convection,easy install replace version unit able retain old mounting plate plus hang screw rear vent power cord line perfectly change old unit install unit feature updated/improved past thirteen year obvious design flaw faint grey almost-invisible text every control panel button especially start/pause cook time button infinite wisdom ge place two major button directly huge control panel knob they're always shadow overhead light shine would make sense print text bright-white like ge profile slide-in range maybe even back-light button old unit design flaw door's handle low fastener break time require service call part replacement one strong handle button hard see we'd choose different model/brand,0.9423,0.042,0.79,0.168
840,R1H89PGKKH9PWQ,1,dud,purchase mw janurary contractor instal last week april die two day later sharp service take three week two service call go ten minute leave amazon assures resolve seller want repeatly waste time call service wait buy microwave,-0.25,0.172,0.655,0.172
841,R1BB5LG9D17Z1P,5,good microwave,perfectly fit kitchen power ok everything need basic microwave i've use several day find problem yet,0.7351,0.114,0.508,0.377
842,R1R8ZG90Q2146L,1,poorly write user guide poor service whirlpool,cool fan vent front unit vent fan open exhaust louver vent fan manual unlike imply user guide manual vent operate conjunction cook possibility exists damage cabinet strongly recommend get normal exhaust vent fan countertop microwave,0.7579,0.156,0.513,0.331
843,RQ94BL1Q67FWI,1,microwave die us,hope send warranty card call company today request refund like microwave suddenly die definitely want money back.<br br edited:<br call company tell call amazon call amazon issue full refund.<br br recommend microwave flimsy hold still one hand order push button otherwise would slide across counter,0.891,0.067,0.616,0.317
844,R1A3SRGF8ZAK4I,5,worth trust,may expensive microwave trust say totally worth design counter saving,0.6697,0.0,0.593,0.407
845,RXG7NJ14D98OL,5,excellent microwave,great product own sharp carousel microwave past year always stand microwave use friend family home ease use guarantee result worth every time microwave stylish easy clean design change little decade work need change size well perfect cook anything microwavable watt huge plus cooking thing like bake potato frozen stuff lesser power microwave would take long post time oven job less time often stylish powerhouse,0.9796,0.0,0.639,0.361
846,R21BN08F2OOJ6O,5,recommend,recommend product work rarely find product work well say read instruction carefully job,0.6249,0.0,0.621,0.379
847,R2I71MWYPLHJD3,4,good value/small issue,microwave performs expect good value complaint alarm sound timer complete bit much alarm stop even open door beep complete small issue annoy,-0.7003,0.373,0.463,0.164
848,R3UX81LSF2GQHL,4,pretty good lil microwave,microwave work like microwave nothing fancy quick start button cheapest one found complaint,0.0772,0.14,0.701,0.159
849,RM9NY2AHOG368,1,worst ever,worst microwave ever own take twice long heat food also own month key pad break,-0.6249,0.227,0.773,0.0
850,R1P47CKQY2R19Z,1,problem everyone else,buy microwave three year ago warranty long expired problem everyone else keypad short microwave completely useless buy entirely new microwave since cost repair meet exceed cost entirely new microwave buy microwave,-0.6997,0.166,0.834,0.0
851,R2PFS5N7UBE31H,5,fix microwave,work advertise much cheap service call completely new microwave sure know confirm problem know part fail search youtube oven heat often always fail magnetron,-0.7984,0.301,0.62,0.079
852,RFNQJ0WVS34VV,5,good deal,love happy purchase<br look forward next deal.<br keep deal cinubg lol,0.8934,0.0,0.428,0.572
853,R178NJ9WHK671F,5,sharp microwave oven,arrive two day instead week report great plus fit spot old sharp another plus mount bracket different location construct less sturdy old one medal cheaply make much thinner overall happy purchase,0.9246,0.0,0.668,0.332
854,R2XUOZR17OJ3OU,5,great microwave,perfect microwave household basically use heating water food ask anything well,0.7003,0.0,0.608,0.392
855,R1IZFY5V28N13Z,1,spark fly fire hazard,hit start button spark fly dead microwave think model could fire hazard call sharp even though microwave warranty problem start help send repair service promptly tell repair would additional charge disappoint sharp definitely consider another product,-0.7003,0.25,0.599,0.151
856,R2A44J4L9Y2NQ2,4,good buy,need basic microwave nothing fancy let's face kitchen function live one know settlers survive lol anyway arrive week perfect condition far exceed expectation look like pic even display time timer cook well also yes buy disappointed,0.8658,0.066,0.64,0.294
857,R3DIZUZ7U7LV4G,3,buy,door want catch push number keyboard seem cheap push hard work right second one microwave we've purchase remount hardware second one seem like reject second store try get rid,0.0,0.123,0.723,0.154
858,RCKL3MTDQJ3FQ,2,nozzle problem,make extensive preparation paint cavity microwave notice nozzle crack could see applied paint lead drip streak paint process make terrible mess result nearly good would hop tried find another could use replace damage nozzle result suggestion spray something test well nozzle work use actual appliance,-0.5859,0.164,0.743,0.093
859,R1O7G248093XFY,5,whirlpool microwave,microwave perfect compact kitchen counter space useable small foot print bless large enough accommodate need interior spacious enough reheat dinner slice pizza like make popcorn would recommend anyone small kitchen need unit small foot print,0.8885,0.0,0.729,0.271
860,R177R75K29EUIY,2,magnatron arrive without diode,magnetron come quickly diode package advertise want install magnetron without new diode,0.0772,0.0,0.894,0.106
861,RCV3R5409QR24,5,lovely,small package large inside fit full size plate perfect counter microwave take little space corner love many comment cool look friend,0.9396,0.0,0.506,0.494
862,R2921ZIPUR73AM,4,save counter space,look compact microwave lot counterspace work pretty good thing like cord back right side instead back middle unable put microwave spot want reach outlet,0.8402,0.0,0.633,0.367
863,R19SQ1E4S86LPB,3,tippy careful,nice small size way spot kitchenh shelve counter open close take great care easily tip forward,0.91,0.0,0.49,0.51
864,RRJD0ED79169E,4,well old microwave way bad others,torn give three four star buy base great review basic unit want seem lack couple area first realize still microwave instant-on one minute press two minute also know big realize go inch taller deep old unit almost point look big space yes could measure since dimension list old oven two light underneath light range top one small bulb seem little inadequate others say i'm sure i'm sell upward facing vent make front look clean seem like funnel thing fall lead readout big blue unattractive blue light blurry hard read old green readout.<br br plus side nice big powerful microwave look nice space get nice touch like fan-off timer since want basic unit good price go ahead give four star,0.9682,0.085,0.668,0.248
865,RJSUPA9MOV06K,1,worst microwave ever,microwave slightly less year letter keyboard wear off.<br br slightly year microwave totally broke power outage subsequently ge microwave never work it.<br br junk,-0.4754,0.119,0.881,0.0
866,R60LIRFAJTG12,3,good performance suspect reliability,second unit replace one instal custom-built cabinet purchase one solely dimensional compatibility work microwave excellent respect run quietly control intuitive boast number cook program generally perform well unfortunately year service first unit fail told fail component magnetron expensive part simply replace hope premature failure first unit aberration,-0.1531,0.199,0.596,0.205
867,RIQEJNP5PBFYN,1,buy samsung microwave,buy samsung microwave purchase january december stop work service call april still work a&e service replace part multiple time try correct problem however luck samsung unwilling replace unit refund money pay would prefer never purchase samsung product,-0.3182,0.149,0.78,0.071
868,R1LKB6Y1BNHZZ4,4,roomy,pretty roomie plenty power fit anywhere look like tv though bit loud,0.802,0.0,0.523,0.477
869,RDJZSFU49LKTB,1,waste money,ge café microwave touchpad go year ge say would cost fix purchased advantium oven ship would heat return end get breville countertop like much good,0.6597,0.0,0.81,0.19
870,R2FJGSWFLBKLVC,5,occasional use,get backup large microwave break nice job nice extra one one person want use small size really nice take lot space,0.8271,0.0,0.637,0.363
871,R16S72WAGG32VQ,4,microwave cavity paint,buy sand/clean microwave throughly need buy spray,0.0,0.0,1.0,0.0
872,R36AWYQSHE6V64,4,like,work great,0.6249,0.0,0.196,0.804
873,R1R7FCC6RUFC6M,5,microwave great,work great really great size cook multiple item easy use without lot fancy button recommend others sure size large stove microwave,0.9423,0.0,0.502,0.498
874,RIG4F50FF9PTM,5,whirlpool microwave,love cord right short could use word leave outlet location deserve full star reach outlet would nicer left location microwave love little microwave cook thing second long however space save worth extra cooking time heat food frozen vegetable make small bag popcorn perfectly fit full sized plate paper plate fit bowl inch high leaf space top cooking meal small thing opinion need want,0.979,0.015,0.622,0.363
875,R39EMURUYCKD4L,1,thought order,understand paint come way small brush like fingernail paint spray application look picture think brush application bottle spray bottle receive spray bottle could contact company exchange one answer phone say leave message message box full,0.3182,0.033,0.899,0.068
876,R3FVHCAHOYFNQL,5,spacemaker range microwave,perfect need space size good far performance good extra rack nice addition,0.9062,0.0,0.394,0.606
877,R8KIDO4F6QWUE,3,little experience device yet setup install direction unbelievably bad,device ok week except operate touch panel work genius really touch.<br br big floppy paper templates wall overhead mark glue stiff cardboard perforation mark author direction expert convey simple thing fail consider ceramic tile wall need carbide drill direction accurate tho clumsy,-0.3182,0.077,0.875,0.048
878,R2KWFTBP5XCQVL,1,expensive paper weight,review lie samsung make large expensive paper weight year month receive se error code warranty expensive fix pure garbage samsung bad customer service apparently error code faulty keypad search error code say steam heat cause corrosion connector keypad board meant go stave creates steam samsung need make right refuse look poor review appliance shame samsung never include product,-0.9595,0.304,0.668,0.029
879,ROFXLE73ZKI90,5,perfect,exact device need solve ge microwave problem wife happy happy,0.7579,0.151,0.335,0.514
880,RVDJ44B82LWMK,5,excellent price,excellent shopping experience wish purchase could make online little hassle great shopping experience,0.8813,0.0,0.495,0.505
881,R3VQRYWO7NXH44,5,love compact size,people always ask hell thing park fridge perfect size warm single dish coffee dont cook microwave functional beautiful,0.5994,0.164,0.498,0.338
882,R8JRYROQQ1Y5H,5,actually repair sharp microwave stop turn,"actually repair sharp microwave stop turning<br br fool first usually fix appliance remove cover case housing whatever call cabinet fact sharp microwave use screw hold cabinet wrench like say arent screw look need see identification papers,)<br br arcane baffle step explain anywhere experienced br little perforated plate near center back turn upside remove rip away manfully never do anything screw hack think bend twist go back well first dispense feel like flatten turn see little tabs reinstall it.<br br actually get little perforated plate trivially simple.<br br carry",-0.0164,0.096,0.818,0.085
883,R1CYMYCNEL4YO0,2,stunk hard believe good,buy think common spray paint might bad idea warn issue fumes usual manor ignore sprayed microwave man smell really seem like casual warning think fumes bad lasted week good crap close food imagination seem bad rustoleum know fairly expensive small give good feeling know,-0.8155,0.339,0.471,0.19
884,R2CL10HTXDZJNS,5,awesome appliance,really love microwave design modern appeal function ideal application satisfy product kitchen countertop,0.8977,0.0,0.479,0.521
885,R24H8XBLDMJVRC,5,good product,use microwave rewarm food barely use cook product cheap good rewarming food already use month problem know long go last product may also good cooking know since cook microwave,0.4767,0.078,0.754,0.168
886,R22R0UEDVGUFO5,5,great little microwave,need small microwave fit newly refurbish vw eurovan camper one perfect fit inside exist cupboard research small microwave couple month notice light microwave use door open one light door open important since small space rather brightly light kitchen reviewer complain glass plate seem fit stay turntable mechanism despite microwave different brand two home turntable mechanism fit together one specific position properly align pops place stable,0.9403,0.032,0.712,0.257
887,RTLG4YUK983WM,4,fit work,many negative review site agonize get fit space work fine i'm happy recommend stuck cabinet space like fit microwave decent microwave regular use,0.6705,0.234,0.364,0.403
888,RJ4RVIO6H4LD7,2,handle break year,buy microwave small fit space well own little bit year plastic handle break bottom perhaps glue melted time regardless happy cheap,0.8074,0.0,0.684,0.316
889,R20XPZ0F3PMWFO,5,love microwave,easy use take alot counter space also sit high easy clean little short height inside use heating food cook ham turkey,0.8176,0.0,0.679,0.321
890,RUNP0W14HBUKB,5,look sleek,brand cheap major brand however one highly rated consumer report get day,0.0,0.0,1.0,0.0
891,R1LYNXQZTZTT4X,4,good product price,use break room get conciderably use would home enviroment great product price seem get average year use expensive one try lasted amount time,0.6249,0.0,0.843,0.157
892,RW0AEPAC3XAM4,4,work fine,read review purchase unit probably would order read review worry make mistake however several week work fine give star rather door little hard open money work quite well i'm pretty satisfied microwave,0.6187,0.153,0.597,0.25
893,R2EMEKKRRB4Y29,3,vent outside,use microwave can't use fan's high speed press fan's speed go back to<br problem speed use microwave time,-0.4019,0.137,0.863,0.0
894,RDQ2GD32ZJ4TS,1,haier microwave,none available,0.0,0.0,1.0,0.0
895,RMBJCZYAKB6E7,5,purchase sharp microwave,purchase amazon receive within day exceptional since model old one installation easy new hole bracket install far work well consider point exceptional purchase,0.6908,0.0,0.749,0.251
896,R3SO343054RW5Y,5,work great,ge oven/microwave combo microwave oven control paint come microwave concern dangerous consider replace entire unit heard paint think worth try husband quite handy sand spray microwave look brand new happy sure beat price replace unit,0.5859,0.074,0.738,0.188
897,R1WLIDZGC92S7H,5,forget microwave,appliance fit neatly new kitchen perfectly hardly notice even function work set regular machine lot small size large dinner plate love,0.9231,0.0,0.561,0.439
898,R2WTZZDXA2D1ZX,4,compact attractive get job do,oven come quickly well package protect give try last night i'm middle inside renovation use microwave something quick eat thing like oven pull open door able heat food use second increment also adjust cook time oven use one feature really like power cord ridiculously long plug oven cord show behind microwave.<br br solid oven pleased purchase though bit high model curve design oven also make clean quick easy,0.9371,0.03,0.727,0.244
899,R2UR88BPVO78QI,5,perfect,try find microwave small enough fit counter medium room still large enough make popcorn thing one fit bill work great love,0.9231,0.0,0.561,0.439
900,R34F2VFYJJ4UMT,3,look warm great problem door closing,overall appearance item look great however instal seem problem drawer close properly essentially one use close button attempt close drawer manually close immediately reopen found way around service agent come fix hold close reopen little trick timing hold shut warm biscuit work beautifully otherwise,0.796,0.051,0.743,0.206
901,R3O3RVLFV1V618,1,disappoint baffle,disapointed fan suction seem pull air stave almost like ducting leak plenty air blow,0.3336,0.121,0.623,0.255
902,RL9TG808Z7ODN,3,ok el cheapo microwave,buy boil water heat leftover state review heat unevenly since plan microwave year year half go purchase willing put inconvenience.<br br look good microwave look elsewhere look cheap microwave hold buy something big well go ahead,0.6124,0.0,0.872,0.128
903,RVI65OY16DXTS,5,glad buy,good little unit want something small dimension could put rv fit perfectly work fine attractive quiet take get use new control that's they're different bad plan buy another small trailer short would recommend anybody,0.9066,0.074,0.549,0.377
904,R1L0N2TZ286180,5,genius design,microwave lose footprint counter space also clearance front door open one door open inch counter plenty room food prep tuck way back corner previously waste space heavy enough stay put pull door open light enough slide side clean underneath.<br br reviewer criticize control hey anytime get new appliance take get use button take round decide second button great invention.<br br kid say what's first time saw think that's high praise kidspeak,0.5106,0.097,0.778,0.125
905,RXNUQB0W9W8QE,4,good recomende,work buy use home kitchen look nice easy use much microwave want husband freightliner road hot food,0.7184,0.0,0.667,0.333
906,RYF3KI24L1DKG,5,four year later still go strong,purchase microwave suggestion kitchen designer totally renovate home space issue especially kitchen i'm glad spend buy microwave survive abuse little boy pull push drawer watch move press button etc countless interior spill multiple us day pop bag microwave popcorn well microwave i've ever own boiled water faster viking gas range recently move i'm replace microwave new house exact model old one can't say enough good thing,-0.3054,0.089,0.838,0.073
907,RC1Q8FR5H4W6X,1,didnt even get use,receive microwave first time try use top side get extremely hot shut power return purchase new one,0.2023,0.0,0.899,0.101
908,R30WBHAZLRK50N,5,microwave painting,product easy use paint dry paint blend match original inside paint perfectly,0.8555,0.0,0.489,0.511
909,R1NG8R3QR942T5,4,pretty good,purchase good price can't complain would recommend friend need simple small microwave,0.7269,0.115,0.437,0.448
910,R1KJNAE664M9QZ,5,break buy,great item fit perfectly really enjoy get item definitely recommend anyone purchase item,0.9612,0.0,0.264,0.736
911,R2NFVQ5QME7RQT,5,work great step take fix microwave,sure component break microwave ge spacesaver would actually run would heat food.<br br extensive research figure component break would allow microwave run heat list likely least likely cause problem.<br br diode<br magnetron many time happen together]<br capacitor<br high voltage regulator<br control circuit board<br br time likely both.<br br both.<br br order diode test ohm volt meter batter original current way new one allow current one way that's correct result.<br br test old new magnetron ohm meter result battery need test read close circuit ohm meter sure original magnetron actually break not.<br br check keep old magnetron instal installed new diode plenty video youtube this).<br br heat problem fixed.<br br replace magnetron keep new diode place new magnetron new diode.<br br success.....my microwave work yay!<br br hope helps.<br br end get exact copy samsung magnetron total final price)on another site.<br br ps consider replace halogen internal light bulb microwave apart,0.8883,0.017,0.882,0.101
912,R34IS0PHW3CJND,1,fit space,kitchen wall directly leave microwave space microwave ge work fine whirlpool hinge differently needs clearance leave guess expect shallow cabinet side case there's wall since whirlpool hinge door require clearance fit nowhere specification see require inch clearance leave cannot instal wall leave,0.3612,0.106,0.798,0.095
913,R3BFX3YLOCU7JK,5,repair microwave,turn table would turn ordered part put microwave good new,0.4404,0.0,0.756,0.244
914,RLG9RZ63N1LCP,5,save microwave,ring rust metal bottom microwave oven husband want buy new oven already ordered product work great followed direction find online oven like new,0.7845,0.0,0.717,0.283
915,R29SFO5NUUNR67,5,perfect fit,replacement fit quality perfect would recommend product anyone needing replacement,0.8271,0.0,0.446,0.554
916,RFUBYVW0TXD9U,1,agree wholeheartedly review,although look pretty also never buy another frigidaire product buy package another retailer reasonable price think top-of-the-line frigidaire product less two year microwave dishwasher need major repair within week one another.....the micro dishwasher repairman recommend chalk loss replace different brand see lot problem frigidaire product recommend buyer spend little upfront save end,0.7287,0.08,0.74,0.179
917,R3BXLL7EK43Q2L,5,scar first,list stainless steel magnet stick tight typical stainless-not much attraction research google show stainless magnetic knew attraction seem strong.was stainless steel coat iron-i know.<br br microwave work well complaints.<br caution cleaner pit s.s amonia never use stainles if-if s.s coat pit go iron!<br br experience microwave white enamel coat inside coat start seperate metal shell fall food remove almost go leave expose metal shell rust happen several times.<br br please danby designer amazon,0.8964,0.016,0.797,0.186
918,RC0EZ7O95UEU6,2,work good,like fact number always go time need take long manually also small fit large plate,0.6486,0.0,0.656,0.344
919,R199B273X5YFK4,1,se error,like everyone else november purchase come bane kitchen never boil anything stove experience maybe different family require food survive i'd opt different microwave,0.3612,0.0,0.898,0.102
920,R14FIJZSD3YTKU,5,paint save perfectly good microwave,must obey ready throw microwave interior begin flake little sand paper paint welcome back kitchen feel good go one disposable society,0.8126,0.0,0.682,0.318
921,R1D0GYZHUFLTUH,5,college kid,buy microwave college dorm room day go regret it!<br br microwave relatively quiet easy clean also perfect amount watts keep university back,0.7777,0.092,0.592,0.316
922,R274XK6OFC42PS,1,dangerous appliance,ge microwave oven burst flame apparent reason.<br wife reheat cup coffee fire occur cut power flame immediately stop quick thinking avert could nasty housefire.<br year old ge spacemaker model jvm br previous microwave similar model ge spacemaker quit work age catch fire.<br br ge assign case br send report uspsc.<br research microwave fire today learn many similar fire report ge uspsc neither party take action....ge continue sell dangerous appliance fed continue record incident take action,-0.9593,0.251,0.749,0.0
923,R3QDJ22DMIFWD0,3,good microwave,microwave pretty good quite love way look kitchen however say reason happy item completely way package ship box item right corner expose shipping time get warped dent luckily side cant see instal nothing damage except optional vent part come also install direction confuse,0.9566,0.06,0.596,0.344
924,R2R0Q1TK8OOKRL,3,worth expense,light clock stay lit micro use door open shuts liquid cup whatever may spill also reheat coffee tip,0.0,0.0,1.0,0.0
925,R35I3RETO99ZYO,3,microwave cavity paint,scrap clean area really we'll per instruction find paint start peel three week,0.4019,0.0,0.816,0.184
926,RI0QD919RMYW,1,trust microwave,lg catch fire too.<br make popcorn like countless time happen walk past noticed flame come roof vent.<br luckily catch early able put flame without much drama.<br call lg early get someone next monday today tuesday actually surprised customer service rep express concern whatsoever fire kitchen big deal guess!<br add vent correctly double check installed stove room vented.<br purchase may march good still warranty honest i'm uneasy think get another one i'd never trust thats something i'll talk service tech come out.<br br note add also review microwave lowes.com last week publish presumably delete negative review never trust site positive review site make buy thing first place.<br br update service tech come say fan cover catch fire second one he's see area past week luckily able stop flame melt anything fan cover replace fan cover assure different model though also tell happen cook popcorn microwave popcorn popper close ceiling we've use exact bowl different brand microwave past year without problem get it.<br dismay care burn mark ceiling microwave either sure large area still really noticeable tell able get bleach work go buy touch paint.<br go want risk buy model i'm happy brown burn mark ceiling less year old microwave attitude problem,0.8975,0.119,0.71,0.172
927,R1E4LIGOERRALZ,4,serious little microwave,fit small place room full size dinner plate sturdy well make could go walmart get dollar microwave might fit bill last,0.7269,0.0,0.717,0.283
928,R23NQJCDDXOTOV,1,break year normal use,disappointed product completely stop work year everything go would even power,-0.6801,0.383,0.617,0.0
929,R2GO12JW5HJKO0,1,dead already get kid,buy kitchen remodel fit island july like micro stave lot canning want great range hood heat can tends melt electronics micros stave seasons.<br never completely happy take long time reheat food seem reheat evenly big deal since use leftovers....and look good tuck away counter.<br buy find many review good bad figure would fine-especially high price tag.<br wrong!<br died warning stove micros last long could melt price one!<br i'm go try fix custom island build fit specific microwave save money buy countertop model whatever build cabinetry fit piece junk!<br br update able fix local guy apparently bad circuitry able replace glad find new microwave fit space still recommend know break,0.9332,0.115,0.65,0.235
930,R2FV2IRFS25EOL,5,say,wife cook home ask thought new ge cafe series cu ft over-the-range advantium speed oven microwave say love may never use regular range oven use usual thing men use popcorn heat coffee warm leave over like think also great reheats anything tried right temperature con appliance run across yet,0.91,0.021,0.76,0.219
