,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
5514,R3ERPQ746MSFBJ,5,never get lose,month old love sleeps every night favorite thing never get lose like binkies go buy extra keep diaper bag,0.8099,0.079,0.565,0.356
5515,RPUEP0NW2SGN,5,five star,little one love smoothie pacifier nice change standard green one,0.7732,0.0,0.543,0.457
5516,R2LWCV44RLLFBB,5,quick love,love quick love,0.8555,0.0,0.106,0.894
5517,RSKAVZ7NICC8L,5,five star,cute much easy use regular pacifier,0.7096,0.0,0.404,0.596
5518,R3RBMIRW2LLB58,5,five star,look strong material shipping fast thank,0.7003,0.0,0.408,0.592
5519,R1UOUQJ4L8VXU2,5,five star,great,0.6249,0.0,0.0,1.0
5520,R1X8M9OP62ZDON,5,five star,hit baby shower go,0.0,0.0,1.0,0.0
5521,R2T8LH8UMX629Z,5,five star,cute easy use regular pacifier,0.7096,0.0,0.337,0.663
5522,RXDDM20X0MN4O,5,best pacifier,type pacifier baby use great size easy hold buy third party pacifier clip want something keep pacifier fall onto ground baby spit also pacifier distribute hospital that's great endorsement,0.9468,0.0,0.569,0.431
5523,R19ROUVD0WOGHE,5,must baby,baby love em,0.6369,0.0,0.323,0.677
5524,RE23360BR127T,5,mustache question,cut month old son binkies make perfect photo op care binkies manage keep mouth long brand i've try i'm think fabulous mustache love come case easy travel worry might get stuck diaper bag purse buy one black one brown set brown matched blonde color hair best black great photo would make great gift new little one surely make baby perfect gentleman,0.9873,0.075,0.505,0.419
5525,R2ZV7YJF07L6OK,5,five star,item go pinata daughter's baby shower,0.0,0.0,1.0,0.0
5526,RU74MYG9FGICS,5,five star,good,0.4404,0.0,0.0,1.0
5527,R1Y3Q8MRWSVN19,5,easy find,pacifier ever use easy find baby hug get spit pull easily others easy wash hang dry,0.8834,0.0,0.515,0.485
5528,R2ZD6MBK3R3VKK,5,five star,work great order second backup,0.6249,0.0,0.494,0.506
5529,R2BX7QXGKSIFYY,5,excellent design extraordinary cleaning technology,purchase know many pacifier without success receive first mam promotional gift bag friend two-year-old sent gift favorite baby thing also include second pacifier brand baby use since birth spit pacifier seconds.<br time go important strategically place pacifier throughout house go amazon purchase slightly expensive price target offer newborn really want go store amazon prime delivers much day course sleep deprive blur i've misplace repeatedly recommend get clip<br addition mam's design make clean easy sanitation packaging useful well,0.9674,0.061,0.62,0.319
5530,R2Y1UA3BLFALMM,5,five star,fully satisfied product,0.4754,0.0,0.393,0.607
5531,R2XDFQGZTS4OJD,5,five star,bought affordable price,0.0,0.0,1.0,0.0
5532,R2LKZ72YQY56EG,3,three star,nice way keep track pacifier,0.4215,0.0,0.588,0.412
5533,R1D106S8GMWD71,5,easy find,pacifier ever use easy find baby hug get spit pull easily others easy wash hang dry,0.8834,0.0,0.515,0.485
5534,R1JG0ENVDS1Y6G,5,five star,great,0.6249,0.0,0.0,1.0
5535,R3TRC5F9V96BPD,5,five star,love product,0.6369,0.0,0.192,0.808
5536,R3MZNJ8YXITPEJ,5,five star,nice,0.4215,0.0,0.0,1.0
5537,R1XTLP32H2M3W3,5,great hold easy,nephew love great hold easy catch drop,0.8779,0.129,0.184,0.687
5538,R3KZ3ZMUSHIXEF,5,five star,say it’s pacifier,0.0,0.0,1.0,0.0
5539,RRMMTEHRCUCOZ,5,five star,funny funny definitely worth money,0.8555,0.0,0.088,0.912
5540,R7HWI1G0UMF16,4,great baby like hospital pacifier,construction design great super cute baby seem care pacifier fault wubanub put star know go may fail ause ate love hospital one either look identical,0.9217,0.146,0.423,0.432
5541,R1649B73SMNHFS,5,thought would bite big,thought would bite big cute,0.4588,0.0,0.571,0.429
5542,R35VSMIZV3XTSV,3,baby like,baby like stop use pacifier guess thats good like design protective cover annoy bc shuts fast time,0.4215,0.204,0.48,0.316
5543,R2B3PX9VBPZUC3,5,five star,cool,0.3182,0.0,0.0,1.0
5544,R1VNJ6IZ0435I7,3,three star,"say order personalized,although mine wasnt still patty,so work",0.0,0.0,1.0,0.0
5545,R34ECG9Y18EALW,1,item describe,suppose scent,0.0,0.0,1.0,0.0
5546,R2KZUG44DN50XF,5,five star,cute functional,0.4588,0.0,0.25,0.75
5547,R145I7KLA4N3IM,4,great teething,daughter newborn tried every kind binky include one interested month get first tooth teethe tried binkies one chose like whole thing silicone even put mouth wrong still chew,0.6705,0.087,0.672,0.241
5548,R1JUPA28MK9A9V,3,hard plastic pacifier,realize difference month month pacifier look come sleep deprive stupor figure daughter take plastic much hard pop right mouth even month old take chew like teethe toy waste money see real reason switch infant one give hospital think pink cute green pacifier ohwell lesson learn ftm,-0.2023,0.136,0.762,0.102
5549,R1N266DATVMRKT,2,cute work,cute hardly use actually seem take space diaper bag,0.4588,0.0,0.727,0.273
5550,R29MC9LGV4QO60,5,mustache,definitely worth splurge binkies receive surprised see come case binkie perfect time since head house quick wash sanitize put cover back throw purse...waiting first wail one littles way destination.<br br binkies well make extremely sturdy seem last long time even bite wear babiestoddlers absolutely love hang front binkie easy grab hold carry without touch whole thing germaphobes like muah).<br br plastic almost clearish color make entertainment factor binkies awesome since see stach prepare camera first time use kid wonder laugh giggle like child stone cold serious suck away wonder funny picture last lifetime.<br br coincidentally purchase sticker young say mustache month well guess guess go accompany monthly pictures?<br br love binkies would recommend anyone,0.9922,0.028,0.637,0.335
5551,R3TI6FAZ12KR0T,5,go dawgs,able use yet little one till february know great product get much use,0.6249,0.0,0.745,0.255
5552,RFJXO014MDAYD,5,try three brand best,pacis work great newborn nipple large end make easy little one keep mouth try soothie kind without bulge end harder baby keep mouth also try nuk brand right side whereas put baby's mouth either way,0.886,0.0,0.755,0.245
5553,R1U9OQ431QQ7ZE,5,cute,super cute see daughter mouth glow rock sleep glow long great concept,0.9001,0.0,0.45,0.55
5554,R1O6Q2R7L6C9TF,5,fun product great practical us well,pacifier great soothe little one also give something tactile hang play also foot weight slightly help baby keep pacifier place chest hang onto final plus stuffed animal make find pacifier lot easy fall car seat crib great product,0.9546,0.0,0.635,0.365
5555,RB7Y44YPRV1E5,5,five star,daughter love hold buy self,0.6369,0.0,0.488,0.512
5556,R1YRCJ4DQR4Y30,5,great,newborn love scent fade sanitize time still great,0.8519,0.0,0.42,0.58
5557,R1V7OQDEM782LU,5,five star,prepare future baby rest assure use,0.34,0.0,0.676,0.324
5558,R1SBN9A8KSG7Z0,5,ella bella cute,wubbanub best pacifier product market elle bella elephant cute daughter lose first wubbanub hard time find cute girly one replace local store settle duck could find good one look,0.875,0.102,0.572,0.326
5559,R2CMKMV6G5D2Q1,4,nb like,son like second mam.<br however pretty big tiny face,0.6908,0.0,0.551,0.449
5560,R163ID7CJSKLDP,5,lose passy's,daughter soothie passy's go fly park lot drop i've lose several short months.<br product help immensely.<br use travel car seat originally think stuff animal pleased find pacifier come attach,0.2023,0.136,0.706,0.158
5561,R1LZD3I0I4WAPS,5,best binky,baby's favorite pacifier love glow-in-the-dark front enables find middle night turn light durable pacifier worry choke nipple use every pacifier make far best,0.7184,0.179,0.503,0.318
5562,R1UEB8ODMO4DEQ,5,adorable,great price awesome buy much affordable buy three pack one time plus can't even handle cute,0.7731,0.105,0.549,0.346
5563,R1N1EXN3YGO877,5,also seem best far suck breast feeding baby,pacifier get hospital one daughter take also seem best far suck breast feed baby like give paci soon sometimes lifesaver traffic light car example,0.8225,0.087,0.599,0.314
5564,R2SPFMYHOQI02J,5,super cool,adorable son love new binkies every time look laugh great product,0.9442,0.0,0.317,0.683
5565,R2AFJY04KW2TG7,5,great product pediatric dentist suggest,baby love pediatric dentist suggest bit expensive love free shipping worth save dental bill later would recommend friend,0.9702,0.0,0.328,0.672
5566,R3I08OQ52RB2VL,5,seem like hard fall asleep without,daughter love caterpillar pacifier soothes caterpillar soothes see sleeps love hold feel soft material say lose seem like hard fall asleep without caterpillar end get new one,0.8316,0.111,0.595,0.295
5567,R2X2C85KBXVI81,5,must try,pacifier bebe accept others pop right mouth try light weight squishy latex longer sell anywhere i've find except random grocery store nebraska live ca appreciate offering able chose color,0.6486,0.0,0.836,0.164
5568,RXTD92TZCQSZY,4,four star,son love elephant cute,0.802,0.0,0.217,0.783
5569,R1KCCOH368NS4P,5,five star,great,0.6249,0.0,0.0,1.0
5570,R24FCS9B1QJ46V,2,work,cool idea little babe keep mouth long enough work properly,0.3182,0.0,0.796,0.204
5571,R2YNND5B84YX8I,5,best product adaptable lightweight well make,use pandu pacimal daughter year adapter could give orthodontic paci take kind want non-orthodontic kind like paci animal brand adaptable paci except whatever come one lifesaver can't speak highly enough seriously best must wash hundred time use stain remover white face/tummy never fell apart still look pretty good daughter drag everywhere mean everywhere go pandu lightweight weigh teeth grow straight/beautiful pandu overly stuff someone else comment understand could think love pacimal,0.9783,0.042,0.645,0.313
5572,R2751N9E5N6077,5,baby girl love,pacifier hospital give one use,0.0,0.0,1.0,0.0
5573,R2IRP45N7AUQE3,5,love soothies,binks daughter like think price well store,0.5574,0.0,0.521,0.479
5574,RDYVQLZQAPVON,5,great product,pacifier son love beautiful design affordable price,0.8442,0.0,0.382,0.618
5575,R1HXABLGC0K66D,5,great buy,daughter love wish little big hold perfectly little hand,0.9293,0.0,0.267,0.733
5576,R1CUD74471GYAF,5,five star,baby love,0.6369,0.0,0.192,0.808
5577,RJSWQ9WV59UFZ,2,little disappointed weight,little disappointed weight fabric help keep son spit paci anyways,-0.0276,0.208,0.592,0.2
5578,RKDTF1CCS7QMQ,5,five star,,0.0,0.0,0.0,0.0
5579,R1JWNC2J3K9R6C,5,excellent buy two,like guy much order second every lose dirty back little guy save many time sits month old's chest make stop suck minute fall small could even tuck swaddle also much easy find regular pacifier add bonus think we've use since day one happy monkey one well fall much easy one,0.8696,0.152,0.555,0.292
5580,R3462E93ULF9Y6,5,five star,perfect,0.5719,0.0,0.0,1.0
5581,R3EWEU4OD58QM5,5,five star,great,0.6249,0.0,0.0,1.0
5582,R2XLXXSHVTM1NG,5,baby favorite one light,tried several different pacifier baby favorite one light big air flow much well rest pacifier market,0.6249,0.0,0.733,0.267
5583,RPFAFGV64DZNF,5,five star,great product,0.6249,0.0,0.196,0.804
5584,r3eeiikjgi0jzl,5,drawback would mention product pacifier rubber bounce hit grou,pacifier son use order come promptly correctly drawback would mention product pacifier rubber bounce hit ground debris stick easily amazon service excellent usual,0.7783,0.0,0.719,0.281
5585,RK4PKL5SM50MD,5,awesome sucker,daughter love infant durable last long lose dog eats br br definitely recommend entertain others,0.8402,0.111,0.41,0.48
5586,RWRTMP8IJ2UU0,5,five star,best pacifier we've try,0.6369,0.0,0.417,0.583
5587,R14IWAMOKSS5O7,5,best,crazy expensive hard find suppose there's reason kid love i'm glad two-piece one gross easy clean trivial fact one twin prefers upside-down look like little mustache cute,0.9005,0.186,0.395,0.419
5588,R3CFIJB69YNA6J,4,four star,exactly describe,0.0,0.0,1.0,0.0
5589,RML7LQNLF39SM,3,good value,turn baby fan pacifier good value,0.765,0.0,0.283,0.717
5590,R35T3LPIHM7D8N,5,five star,paci could use would use,0.0,0.0,1.0,0.0
5591,R1ZNNHMYZ9PBPW,5,love bottle fee,love bottle fee boy never single colic.<br wash easily gain much time.<br thanks mam moreover i've get price,0.9169,0.0,0.52,0.48
5592,R3KEYHZYZGF1RJ,5,granddaughter love make laugh,granddaughter love make laugh confuses size work,0.7579,0.163,0.284,0.553
5593,R1067BI8RM77O3,5,good product grandson want let go pacifier,pacifier one hospital use daughter want giraffe theme grandson daughter's favorite wubbanub toss wash machine think easy use hole punch tab soothie pacifier slip pacifier clip daughter love giraffe,0.886,0.0,0.687,0.313
5594,R3G16F5OR7A9SL,5,five star,one granddaughter's favorite pacifier easy parent grandmas find,0.7096,0.0,0.504,0.496
5595,R2UY6HG8C6UC6C,4,great baby shower gift,perfect baby shower gift present soon father box label case cute pacifier really speedy delivery,0.8625,0.0,0.556,0.444
5596,R39F9AS9BQL2JP,5,best pacifier ever,son love these.<br always problem lose pacifier find these.<br also help hand-eye co-ordination learn young age put paci back mouth also much easy find paci.<br br want make sure wash washer machine let air dry,0.7906,0.115,0.598,0.286
5597,R397WO89C3GVK6,5,five star,work great love dishwasher safe,0.9042,0.0,0.152,0.848
5598,R38FB96TWKPMU3,5,buy,fantastic product use much even hang playmat great lose pacifier long car rid new go baby shower,0.7184,0.111,0.574,0.316
5599,RUQXJ0RE40BQQ,5,need wubbanub,got turn onto wubbanub later i'd like go first month drop pacifier place adorable help baby hold onto he's month still love even teeth think we'll keep use keep eye make sure chew softer soothie make young baby prefer elephant giraffe bit cuter actually think balance good chest,0.9584,0.033,0.633,0.334
5600,RYCLJ5O57AHL9,5,five star,fun,0.5106,0.0,0.0,1.0
5601,R3PZ54C3AVIT6V,5,comfortable baby also entertain,month old love discriminate different style mustache attachment nice soft also provide lot laugh comment adorable plastic sturdy clear look provide nice appearance son enjoy pacifier believe baby mommy would enjoy comfort entertainment provide pacifier price two also reasonable order baby shower gift future,0.9872,0.0,0.471,0.529
5602,R2PJ9PZM20VCFE,5,five star,suck pacifier help lot...ty,-0.0516,0.382,0.263,0.355
5603,RYMN82K1SKYE9,5,great invention,son love these.<br always problem lose pacifier find these.<br also help hand-eye co-ordination learn young age put paci back mouth also much easy find paci.<br br want make sure wash washer machine let air dry,0.7906,0.115,0.598,0.286
5604,R2ZLZJEN81E49K,5,five star,great owl thing,0.6249,0.0,0.328,0.672
5605,R1N9RUN2O3FEHF,5,cute,look great cute item,0.7964,0.0,0.22,0.78
5606,R4HJ0JVB7R9AE,5,adorable,darn cute receive quickly package nicely can't wait give cousin baby shower week look like quality material nice cap cover nipple,0.8807,0.0,0.603,0.397
5607,RILURAXHZJ46M,5,five star,super cute soft,0.7845,0.0,0.127,0.873
5608,R9DO7PV66PJA0,5,five star,product great convenient,0.6249,0.0,0.328,0.672
5609,RNA03ZYTEKG9S,4,good baby gift shower,great gift idea baby shower,0.7906,0.0,0.3,0.7
5610,R20ZZ56N7H0DAC,5,five star,love,0.6369,0.0,0.0,1.0
5611,R390K1BK8FMQZQ,3,nose come unravelled remove,we've different wubbanub pacifier different baby thread nose bunny start unravel within one day one super long thick hazardous string take seam ripper remove pink nose thread immediately bunny look little bit goofy without nose safe still pretty cute give star loose thread dangerous daughter love wubbanubs less brightly color,0.8658,0.118,0.633,0.249
5612,R2KPIJVDBLMEPZ,5,five star,excelente,0.0,0.0,1.0,0.0
5613,R233FVU6JBPAZA,1,big,baby month big face hit nose,0.0,0.0,1.0,0.0
5614,R3E8UBLPD1FTLA,5,wonderful bottle breast/bottle feed baby,purchase friend still breastfeed baby work wonderfully able still breastfeed occasionally bottle feed baby like bottle,0.8625,0.0,0.575,0.425
5615,R1TKOH7DQVZWIW,5,old still love,buy newborn month old call totally still comfort buy expect friend,0.7165,0.0,0.601,0.399
5616,R2RYKM1Z1ALIC8,2,meh,fan product can't complain shipping price later learn preferred breastfed baby,0.5283,0.0,0.671,0.329
5617,R227FDA5TC4UAT,3,three star,love style son back classic one,0.6369,0.0,0.543,0.457
5618,R1CR4VTY6OG2ET,5,five star,beautiful color,0.5994,0.0,0.204,0.796
5619,R2EGS2VX7MPROS,5,cute great quality,like hospital give new born,0.3612,0.0,0.615,0.385
5620,R3257L8XI1I4T9,1,,receive tiny ziplock unhygienic suppose put unsealed item baby's mouth want complain give price cute though give star look cute show so..i follow one reviewer's advice boil less minute smell burn plastic sterilize bottle binkies know suppose smell like long story short go straight trash save trouble get something else one time sadly say get pay,0.6705,0.134,0.654,0.212
5621,RCQ6YDT6YBJ3T,5,good deal,good idea little stuffed animal binky,0.4404,0.0,0.633,0.367
5622,RQRXTLWPA6Y4,4,problem there's way attach,problem there's way attach baby's clothes wish could use sort leash get drop often,-0.2732,0.259,0.595,0.146
5623,RF5TUP2ZTBEE0,5,lamb aka mimi become daughter favorite thing,cannot say enough wubbanubs lamb aka mimi become daughter favorite thing mimi fist word lamby huge part daughter month finally get back first finally snap take year hard abuse finally break,-0.0772,0.148,0.712,0.14
5624,R25I7IRRKPY055,3,exactly like green soothies,reiceved time seal package find completely different green one little guy hate much hard green one seem small anyway use wish would know exactly like green one purchase initally like color think differance,0.4364,0.119,0.691,0.19
5625,R305VHUU6OHE39,5,five star,glad buy,0.4588,0.0,0.25,0.75
5626,R32A6ILSE6G6IL,5,five star,daughter love right away,0.6369,0.0,0.417,0.583
5627,RPB1PKCE8OZLM,5,great pluggies great price,simply best,0.6369,0.0,0.192,0.808
5628,RB4UCRO47CZMB,5,bear necessity,absolute life saver daughter without buy case case one get lost.<br can't go bed without it.<br would recommend parent.<br never loose baby dummy worn replace,-0.3287,0.152,0.778,0.069
5629,R3NOHGLBE3NC97,5,five star,great invention ever,0.6249,0.0,0.328,0.672
5630,R2HDXD0HIGC1PC,4,nice,good would nice come individual cap,0.6908,0.0,0.412,0.588
5631,R3M45A1VCRJ5M7,5,since day til use enjoy product,can't live product since day til use enjoy product breast w/o issues.perfect little hand mouth easy clean gum almost every part wubby also dtr fickle refuse pacifier scream give wubbanub tried pacifier ie dr brown tommee tippee etc without luck can't say enough good product,0.3934,0.168,0.635,0.197
5632,R2JEJD4N2R6PK5,5,best invention ever,best thing ever pacifier son take buddy love cuddle,0.8555,0.0,0.455,0.545
5633,R2V0ABTNXP80KD,5,five star,daughter love thing four wubbanub pacifier,0.6369,0.0,0.543,0.457
5634,RLCL9S2MCVPF3,5,five star,great,0.6249,0.0,0.0,1.0
5635,R18WDJY5LFHNM6,5,five star,obviously joke baby baby safe certainly worth laugh,0.9001,0.0,0.188,0.812
5636,R3VZ0PLMV7FA8O,5,five star,awesome like always,0.765,0.0,0.132,0.868
5637,R3HZL9DXBI8UV6,5,great idea,baby usually spit pacifier one stay seem enjoy soft velvety touch one buy albee baby.<br i'll order company,0.4939,0.0,0.842,0.158
5638,R2OKWEM0V3BVV,5,love,son love wubbanub find back giraffe store i'm happy one amazon,0.8625,0.0,0.455,0.545
5639,RNXFRS86TG3KW,5,awesome,cute well make great gift parent enjoy get good laugh baby shower,0.9674,0.0,0.187,0.813
5640,R2D5GRFVGERB1T,5,amazingly light lo,little guy would take pacifier still keep pacifier long bc pretty heavy one amazingly light easy lo keep mouth keep new mom sane,0.749,0.0,0.767,0.233
5641,RDDST0J10A7IZ,5,love natural pacifier,love natural rubber pacifier one really pliable soft daughter love sanitary water get trap leave mark face fall sleep roll wish bit cute make cutout cute shape like crown flower like hevea one,0.9686,0.068,0.45,0.481
5642,R1GLTOLV51DXZB,5,like can't exchange pasies,god-son love wish available local store pricey though.shew like can't exchange pasies,0.8555,0.0,0.489,0.511
5643,R16NDTX62USUEO,5,five star,product arrive perfect condition love wish would make horse pony one,0.891,0.0,0.43,0.57
5644,R2BAEQOX5MWNEJ,5,baby's favorite,pacifier baby would consistently take great able get several low price could keep one everywhere need diaper bag daycare nursery car seat car seat little tag perfect location pacifier reach baby use ulubulu pacifier clip etc,0.7595,0.049,0.749,0.202
5645,R1B70AU24RTYK0,5,wubbanubs love,can't live product since day til use enjoy product perfect little hand mouth easy clean gum almost every part wubby also dtr fickle refuse pacifier scream give wubbanub tried pacifier ie dr brown tommee tippee etc without luck can't say enough good product,0.7474,0.166,0.577,0.257
5646,R2XD5WAJ48YJBB,5,five star,fun game,0.5106,0.0,0.233,0.767
5647,R3UCYS7IU2I0TB,5,funny practical,friend family can't stop laugh every time son use pacifier double bonus son love,0.8709,0.118,0.364,0.517
5648,RN688YICRQQUL,5,gumdrop binky,daughter start use pacifier month take start soothie pacifier obviously standard nipple shape nipple confusion concern playtex bottle boob love pacifier even though refuse move next stage rubber thicker harder,0.2023,0.124,0.758,0.118
5649,R2QBVB8MRJE8BE,5,five star,need,0.0,0.0,1.0,0.0
5650,R3EW7G9ME5TR8V,5,five star,great,0.6249,0.0,0.0,1.0
5651,R2FIL0IYHV5LYX,5,best paci,can't live product since day til use enjoy product also breast fed w/o issue confusion perfect little hand mouth easy clean gum almost every part wubby also dtr fickle refuse pacifier scream give wubbanub tried pacifier ie dr brown tommee tippee etc without luck can't say enough good product,0.6319,0.181,0.59,0.229
5652,R2GBNK0BHTWB0B,5,love love love,love love love worth every penny use year old well use month old give something grab give something catch start fall love,0.9674,0.0,0.435,0.565
5653,REYOU2578NGPK,3,good gag gift baby shower new mom,purpose pacifier mainly gag gift purpose package recommended month pacifier big artificial nipple ever see pacifier would say would goo month infant even take it.<br child like certain type nipple pacifier round type flat one make sense parent one cross in-between round flat spit out.<br br note:<br fun look really ridiculous infant mouth cute,0.8558,0.078,0.689,0.234
5654,R23EOVS4NDPZVI,5,see million review leave type different color seller,favorite favorite favorite maker always favorite,0.9001,0.0,0.143,0.857
5655,R2J9ZOARQO58IP,5,five star,great product great price idea review find soft,0.8481,0.0,0.423,0.577
5656,R54TJ706VRP0Y,4,four star,glow night long little cut out let skin breath drool,-0.204,0.167,0.833,0.0
5657,R2KIVBFMRS5FJG,5,five star,great product,0.6249,0.0,0.196,0.804
5658,R2MDPM4UWANPLT,5,great,baby love's great size shape product well make,0.7351,0.0,0.492,0.508
5659,R3M8QGO52OWUW5,5,five star,granddaughter love,0.6369,0.0,0.192,0.808
5660,R1V6CGDCCXGSVY,5,great pacifier nursing baby,nicely make pacifier use sons.<br br pros:<br natural material<br othodontic<br size new babies<br good conjunction nursing<br br cons:<br cat like steal plastic kind,0.875,0.093,0.494,0.413
5661,R2HMA8Z0BYYUD1,1,poor quality buy direct wubbanub,binkie rip ducky day,0.0,0.0,1.0,0.0
5662,R3KPGV4WJOU9C8,3,three star,look funny baby like,0.6597,0.0,0.27,0.73
5663,RK9BA92T2VAV1,5,five star,pacifier baby accept,0.3818,0.0,0.435,0.565
5664,R20V03BQHEJ9EK,5,great pacifier,arrive time like picture baby boy happy receive blue one general breastfeed baby like pacifier try many one stay baby mouth little bit think time like,0.8807,0.0,0.663,0.337
5665,R1NNFYX4UNACE1,1,clean easy,good every time wash thing run tap water water get collect inside annoy water sit little cavity want use pacifier wipe pacifier wipe wash first easy option thou sorry say one,0.3862,0.113,0.702,0.184
5666,R2W4Y14P64SPZQ,4,four star,cute,0.4588,0.0,0.0,1.0
5667,RIG1QPLSMUISW,5,love life savior,best friend love doesnt like wubbanubs monkey take cake,0.8883,0.113,0.267,0.62
5668,R1005KK38ZLB3M,5,five star,come right color one son hold mouth,0.0,0.0,1.0,0.0
5669,R202HWDEMI9666,5,good,child love super easy wash find wakes night translate sleep parent,0.9001,0.0,0.421,0.579
5670,R11CQR1W21AIA5,1,i'm disappoint daughter attach red,i'm disappoint daughter attach red dog buy time replace one store first thing noticed packaging different wubbanub store come box bag notice dog much light color open one daughter anyway take put binky mouth see different clear binky part feel textured almost like dust yes clean first disappointment thing think knockoff,0.4485,0.098,0.738,0.163
5671,R10KAQUZ1B3AMQ,5,five star,best soothers market,0.6369,0.0,0.323,0.677
5672,RNPQ9KYZLYRL6,2,great idea work,high hope son like pain clean basic soothies beat hand,0.7906,0.168,0.255,0.577
5673,R2ONPM5CSG642Y,5,fall mouth easily constantly put,know i'd without bunch avent soothies sit nuk pacis one really like fall mouth easily constantly put paci back mouth cry,0.2716,0.118,0.685,0.198
5674,R3LFM2OK2W61O6,5,five star,work well,0.2732,0.0,0.323,0.677
5675,R2EZR67AUNHJQ5,3,mustache pacifier,none available,0.0,0.0,1.0,0.0
5676,RT60YJ02WNDHB,5,great binky holder,cute work great diaper bag buy hold pacifier holder,0.7964,0.0,0.496,0.504
5677,R2FN8W42H4EME6,5,five star,excellent service product,0.5719,0.0,0.351,0.649
5678,R2ZZAXTWK5JZZ0,5,buy gift baby seem really love hold soft plush toy use pacifier,i've buy gift baby seem really love hold soft plush toy use pacifier keep pacifier place allow baby get fall mouth,0.8516,0.0,0.66,0.34
5679,R3OU4ERABVDV98,5,big help,son couldnt hold pacy mouth self since preemie help get soothing need love hold,0.8481,0.0,0.545,0.455
5680,R2J2NW127JJ2EX,5,good idea,buy daugter carry diaper bag,0.0,0.0,1.0,0.0
5681,R1WJKY8U7DJTP0,2,color describe show picture,color describe show picture disappoint need match black zebra print grey,-0.3612,0.209,0.698,0.093
5682,R28CJ5EDMEMT6S,5,perfect,purchase daughter week old also buy tabby kitten could always hand one wash say handle well kitten moment still learn grip thing kitten actually fall mouth easily caterpiller stay put well worth money super cute,0.9485,0.0,0.601,0.399
5683,RNILT7JDL8S1D,5,want get sleep buy,want get sleep buy search night paci newborn seriously sweet pacifier around daughter love,0.7783,0.084,0.495,0.421
5684,R3VWB0C9Q2CENJ,5,excellent product fast delivery,friend love product reasonable get product time baby shower thanks,0.8834,0.0,0.405,0.595
5685,R1GTIKI2PKD049,5,five star,perfect,0.5719,0.0,0.0,1.0
5686,RSJKFMN67F1TR,4,good breastfed baby,week old breastfed baby use time car trip problem latch natural shape love open part,0.6124,0.126,0.561,0.313
5687,R22JK21NMVLYCZ,5,good pacifier issue,go eagles.<br br good pacifier issue,0.4404,0.0,0.633,0.367
5688,R8LPOICEQXPUP,4,perfect addition,perfect addition son's harley rider halloween costume month old adorable really complete outfit however actual binky part pretty small accurate size month old still work great super cute get lots lot wonderful compliment,0.9816,0.0,0.473,0.527
5689,R1WKC7Y5H0IOTC,4,like wish tad big,style pacifier one son take like wish make little bit longer like use work great young get little bit old son seem like short one much,0.9231,0.0,0.595,0.405
5690,R2NKBWAP9GSSPC,5,five star,great condition describe,0.6249,0.0,0.328,0.672
5691,R3RWEEYYWV5VPS,5,favorite brand,pacifier brand kid use love,0.6369,0.0,0.488,0.512
5692,R3RKYE58I62B0M,4,four star,cute,0.4588,0.0,0.0,1.0
5693,R2WWLHK16O0YAP,2,picture pacifier design incorrect otherwise amazing pacifier,mam pacifier best baby like design clear fish blue sailboat see anywhere else however received design receive green turtle blue flower/butterfly disappoint design mam pacifier best baby,0.8957,0.071,0.576,0.353
5694,R11BJHDO9VRT47,5,five star,quality great would buy future funny,0.7906,0.0,0.364,0.636
5695,R243SZF5G5CKDO,4,good teethers nighttime pacifier,baby love grab onto chew better teethers nighttime pacifier love get nipple clean,0.9325,0.0,0.391,0.609
5696,R21XEKQRRSKQ3J,1,one star,get nasty inside nipple plastic probably crack way clean,-0.2263,0.271,0.526,0.203
5697,R1CE5F1CYY3BNL,5,five star,make everyone laugh shower workable pacifier,0.5574,0.0,0.581,0.419
5698,R2OBSYZQ8Z3OCN,4,four star,great product--strongly recommend,0.765,0.0,0.132,0.868
5699,R3W4F62XFFSOW6,5,love,couldnt live without nipple like great tend feel sticky sometimes awesome three,-0.0783,0.292,0.486,0.222
5700,R8MA0W573SCDW,4,bad toy permanently attach pacifier,holder keep pacifier fall make easy find bad toy permanently attach pacifier can't use pacifier holder hard sterilize,-0.25,0.215,0.658,0.127
5701,R1YH2MYNCUIUEF,5,five star,great,0.6249,0.0,0.0,1.0
5702,R2YF74C3L1K2J,5,perfect baby shower gift many theme choose,baby's absolutely love thesis great baby shower gift,0.9145,0.0,0.298,0.702
5703,R3GGJRWV7HUAPT,5,funny,daughter love,0.6369,0.0,0.192,0.808
5704,R2TQ515C19J96O,5,five star,great product condition,0.6249,0.0,0.328,0.672
5705,R1QU6VUN0I3NIG,5,five star,think make co-worker uncomfortable break stressful day,-0.7096,0.541,0.459,0.0
5706,R1P6BCJ160TJ9J,5,easy find,son love easy find,0.7964,0.0,0.22,0.78
5707,R16Y85WN94RQ4K,5,five star,exactly need arrive promptly,0.0,0.0,1.0,0.0
5708,R36JWL2Q3RAT5W,5,fun game,fun baby shower game actually use little one great fun,0.8865,0.0,0.402,0.598
5709,R1784WK218SBP8,5,newborn baby love pacifier hospital-he even,newborn baby love pacifier hospital-he even use hand hold place buy two,0.8126,0.0,0.575,0.425
5710,R3IL174229G5M7,5,boy love hospital counter,boy love hospital counter one never cut apparently lol,0.5693,0.163,0.418,0.419
