,word,count,compound
2151,big/long,1,0.0
2152,healthy,9,0.4019
2153,stiff,21,0.0
2154,muscles<br,1,0.0
2155,they've,3,0.0
2156,beddie-bye,1,0.0
2157,yosemite,1,0.0
2158,"all,i",1,0.0
2159,bedridden,1,0.0
2160,incidentally,1,0.0
2161,ball,1,0.0
2162,substantial,4,0.2023
2163,fake,4,-0.4767
2164,definatly,1,0.0
2165,orthotic,1,0.0
2166,owl's,1,0.0
2167,wore,1,0.0
2168,wouldnt,1,0.0
2169,berry,1,0.0
2170,blind,1,-0.4019
2171,widely,2,0.0
2172,scrubber,1,0.0
2173,parcel,1,0.0
2174,that's,24,0.0
2175,mo,5,0.0
2176,back-up.<br,1,0.0
2177,crib,4,0.0
2178,competitive,1,0.1779
2179,philly,1,0.0
2180,history.<br,1,0.0
2181,overseas,5,0.0
2182,he's,46,0.0
2183,lamb,13,0.0
2184,highly,210,0.0
2185,choked!!<br,1,0.0
2186,safe,98,0.4404
2187,portable,7,0.0
2188,nukthat,1,0.0
2189,latch,1,0.0
2190,grandson's,5,0.0
2191,sparingly,1,0.0
2192,gladly,2,0.34
2193,and/or,2,0.0
2194,cute.we,1,0.0
2195,freeflow,4,0.0
2196,sometimes,128,0.0
2197,randomly,4,0.0
2198,binki-addicted,1,0.0
2199,sanyo,1,0.0
2200,dexterity,1,0.0
2201,swaddle,3,0.0
2202,one.<br,4,0.0
2203,thankful,9,0.5719
2204,notch,1,0.0
2205,specially,9,0.0
2206,type.<br,1,0.0
2207,shiny,6,0.0
2208,water.an,1,0.0
2209,absolutly,1,0.0
2210,worried,20,-0.296
2211,utero,1,0.0
2212,choose,4,0.0
2213,due,80,0.0
2214,press,1,0.0
2215,known,1,0.0
2216,delicate,5,0.0516
2217,stuffed,51,0.0
2218,updated,1,0.0
2219,longhorn's,1,0.0
2220,shouldn't,2,0.0
2221,anyway--you,1,0.0
2222,what-so-ever,1,0.0
2223,stone,1,0.0
2224,giraffe's,2,0.0
2225,tall,1,0.0
2226,tried,15,0.0
2227,unsafe,3,0.0
2228,stuffed.<br,1,0.0
2229,dynamic,1,0.3818
2230,narrowed,1,0.0
2231,precisely,1,0.0
2232,breastfeeding.<br,1,0.0
2233,prime,13,0.0
2234,baby-related,1,0.0
2235,food-grade,2,0.0
2236,strong,59,0.5106
2237,constant,12,0.0
2238,tyrannical,1,0.0
2239,long,279,0.0
2240,regularly,19,0.0
2241,follow-up,1,0.0
2242,instantly,34,0.0
2243,nice,432,0.4215
2244,lead,1,0.0
2245,nasal,1,0.0
2246,wubbanubs-this,1,0.0
2247,meant,5,0.0
2248,probable,1,0.0
2249,grandma,2,0.0
2250,strange,12,-0.2023
2251,re-assemble,1,0.0
2252,offensive/fussy,1,0.0
2253,required,1,0.0
2254,bottled,2,0.0
2255,stereotypical,1,0.0
2256,adamantly,1,0.0
2257,wounderful,1,0.0
2258,conceivable,1,0.0
2259,place.<br,2,0.0
2260,trash,2,0.0
2261,research--wish,1,0.0
2262,win,2,0.5859
2263,green/yellow,1,0.0
2264,foreign,1,0.0
2265,flattened,2,0.0
2266,b,1,0.0
2267,weighted,10,0.0
2268,two-year-old,2,0.0
2269,fast,123,0.0
2270,available,74,0.0
2271,though.<br,1,0.0
2272,sparkleally,1,0.0
2273,soapy,5,0.0
2274,unavailable,2,0.0
2275,fraternal,1,0.0
2276,scented,3,0.0
2277,flex,2,0.0
2278,hopefully,21,0.4019
2279,stringy,1,0.0
2280,hospital,5,0.0
2281,dissapointed,1,0.0
2282,old-fashioned,1,0.0
2283,😊,1,0.0
2284,heartily,1,0.0
2285,this-your,1,0.0
2286,handle,15,0.0
2287,natursutten,21,0.0
2288,scary,6,-0.4939
2289,earlier--perhaps,1,0.0
2290,antibacterial,1,0.0
2291,natural,159,0.3612
2292,overtime,1,0.0
2293,smile,4,0.3612
2294,cute☺️,1,0.0
2295,affected,1,-0.1531
2296,helpless,1,-0.4588
2297,munchkin,10,0.0
2298,social,1,0.0
2299,dentist,3,0.0
2300,all,7,0.0
2301,flexible,37,0.2263
2302,sterile,6,0.0
2303,occupational,2,0.0
2304,let's,4,0.0
2305,beloved,2,0.5106
2306,bag!<br,1,0.0
2307,never,419,0.0
2308,frumpy,1,0.0
2309,first-born,1,0.0
2310,hard/firm,1,0.0
2311,lucille-packard,1,0.0
2312,indifidually,1,0.0
2313,monkeys-easy,1,0.0
2314,fluffy,2,0.0
2315,upset,22,-0.3818
2316,technically,2,0.0
2317,wean,1,0.0
2318,see-through,4,0.0
2319,bulbous,5,0.0
2320,useful,67,0.4404
2321,fun...so,1,0.0
2322,cancerous,1,0.0
2323,uterus,1,0.0
2324,cardinal,3,0.0
2325,generally,17,0.0
2326,wipe-aholic,1,0.0
2327,symmetric,1,0.0
2328,possibly,15,0.0
2329,lastly,6,0.0
2330,six-month-old,1,0.0
2331,wonderful,100,0.5719
2332,freaking,1,-0.4215
2333,enthusiastic,1,0.4939
2334,hysterically,3,0.0
2335,loved,1,0.5994
2336,preferable,1,0.0
2337,solo,2,0.0
2338,headgear,1,0.0
2339,somewhere,13,0.0
2340,you've,6,0.0
2341,promptly,17,0.0
2342,received,1,0.0
2343,avant,2,0.0
2344,wife...mine,1,0.0
2345,dolly,1,0.0
2346,true,35,0.4215
2347,ongoing,2,0.0
2348,door,1,0.0
2349,sorry,6,-0.0772
2350,forever...even,1,0.0
2351,waterlogged,1,0.0
2352,these.<br,4,0.0
2353,finger-sucking,1,0.0
2354,sew,1,0.0
2355,one....no,1,0.0
2356,moisture,2,0.0
2357,give,2,0.0
2358,chokable,1,0.0
2359,neglected,1,-0.5267
2360,essential,13,0.0
2361,diva,1,0.0
2362,legal,1,0.128
2363,temperature,1,0.0
2364,slip,1,0.0
2365,classic,11,0.0
2366,honestly,25,0.4588
2367,suck,3,-0.4404
2368,autistic,2,0.0
2369,them.they,1,0.0
2370,me...thankfully,1,0.0
2371,definetly,4,0.0
2372,infant,37,0.0
2373,brighter,1,0.3818
2374,longhorn...we,1,0.0
2375,allmomsareperfect,1,0.0
2376,dapple,1,0.0
2377,savior,2,0.0
2378,smart,4,0.4019
2379,doubt,1,-0.3612
2380,unfortunatelly,1,0.0
2381,even,582,0.0
2382,lo,8,0.0
2383,disconnect,1,0.0
2384,possible,30,0.0
2385,night/early,1,0.0
2386,metal,2,0.0
2387,inferior,2,-0.4019
2388,cons<br,1,0.0
2389,would've,1,0.0
2390,pink!<br,1,0.0
2391,ensemble,2,0.0
2392,disinfect,1,0.0
2393,cute.<br,2,0.0
2394,understood,1,0.0
2395,celestial,1,0.0
2396,deep,16,0.0
2397,sigh,1,0.0258
2398,wubbas,2,0.0
2399,daycare,1,0.0
2400,many,295,0.0
2401,nipple-like,1,0.0
2402,seldom,1,0.0
2403,overpriced,5,0.0
2404,rhythmic,1,0.0
2405,close....different,1,0.0
2406,she'll,5,0.0
2407,wala,1,0.0
2408,sucking,6,0.0
2409,inflexible,1,0.0
2410,extravagant,1,0.0
2411,effort.<br,1,0.0
2412,mellow,1,0.0
2413,yet,177,0.0
2414,surgically,2,0.0
2415,pacifier-shaped,1,0.0
2416,identical,11,0.0
2417,pacifier.<br,3,0.0
2418,hold,3,0.0
2419,her/his,1,0.0
2420,diamond-dusted,1,0.0
2421,usual,10,0.0
2422,bitter,1,-0.4215
2423,flat-ended,1,0.0
2424,square,2,0.0
2425,italy,1,0.0
2426,cloth,5,0.0
2427,handy,75,0.0
2428,wary,1,0.0
2429,nevertheless,2,0.0
2430,detailed,1,0.0
2431,ninja,1,0.0
2432,smiley,1,0.4019
2433,cheap,54,0.0
2434,furiously,1,-0.4404
2435,excited,34,0.34
2436,daughter's,26,0.0
2437,wal-mart,3,0.0
2438,american,4,0.0
2439,fuzz,4,0.0
2440,stubborn,4,-0.4019
2441,loyal,1,0.4767
2442,gender-neutral,1,0.0
2443,it.<br,14,0.0
2444,through-hold,1,0.0
2445,devoid,1,0.0
2446,great！,1,0.0
2447,cranky,4,0.0
2448,vine,1,0.0
2449,thats,3,0.0
2450,ready-to-feed,1,0.0
2451,asleep.f,1,0.0
2452,stumble,1,0.0
2453,tacky,2,0.0
2454,adjustable,2,0.0
2455,worn<br,1,0.0
2456,igienic,1,0.0
2457,soberly,1,0.0
2458,though...i've,1,0.0
2459,no,43,-0.296
2460,fine,94,0.2023
2461,little,1378,0.0
2462,iffy,1,0.0
2463,interesting,4,0.4019
2464,glucose,1,0.0
2465,giraffe...rip,1,0.0
2466,respiratory,1,0.0
2467,stays,2,0.0
2468,fortunate,2,0.4404
2469,finicky,2,0.0
2470,potential,9,0.0
2471,faulty,1,-0.3182
2472,intensively,1,0.0
2473,ha,1,0.34
2474,supper,2,0.0
2475,jazzed,1,0.0
2476,these!after,1,0.0
2477,quickly,139,0.0
2478,die,2,-0.5994
2479,too!<br,1,0.0
2480,envious,1,-0.2732
2481,crafty,3,0.0
2482,caterpillar,23,0.0
2483,frequent,2,0.0
2484,large...but,1,0.0
2485,expecting/baby,1,0.0
2486,user,5,0.0
2487,universally,1,0.0
2488,over-priced,1,0.0
2489,habit,1,0.0
2490,stylish,14,0.0
2491,pacifier-free,1,0.0
2492,imagine<br,1,0.0
2493,guilt,2,-0.2732
2494,why:<br,1,0.0
2495,braves,1,0.4404
2496,nine-month-old,1,0.0
2497,south,1,0.0
2498,dumb,3,-0.5106
2499,able,326,0.0
2500,funny,101,0.4404
2501,sunday,1,0.0
2502,insistant,1,0.0
2503,drop,2,-0.2732
2504,god,5,0.2732
2505,gibberish,1,0.0
2506,san,1,0.0
2507,tongue-tied,1,0.0
2508,not<br,1,0.0
2509,fit,18,0.3612
2510,mutliple,1,0.0
2511,bpa-free,8,0.0
2512,skull,2,0.0
2513,else,107,0.0
2514,ainslee,1,0.0
2515,six-week-old,1,0.0
2516,dire,1,-0.4588
2517,buyin,1,0.0
2518,anyway,46,0.0
2519,may-not,1,0.0
2520,notoriously,1,0.0
2521,pricey.<br,1,0.0
2522,workable,1,0.0
2523,significant,4,0.2023
2524,godsend,1,0.5859
2525,interchangable,1,0.0
2526,old!...they,1,0.0
2527,case.....<br,1,0.0
2528,non-teething,1,0.0
2529,sustainably,1,0.0
2530,theory,1,0.0
2531,week-old,2,0.0
2532,angle,2,0.0
2533,faithful,1,0.4404
2534,partially,3,0.0
2535,nice！,2,0.0
2536,silly,20,0.0258
2537,fitting,1,0.0
2538,limited,5,-0.2263
2539,passies.....totally,1,0.0
2540,sane,1,0.0
2541,proudly,2,0.5574
2542,bug,1,0.0
2543,it.dangerous,1,0.0
2544,additionally,3,0.0
2545,adhere,1,0.0
2546,disappointed!<br,1,0.0
2547,born...he,1,0.0
2548,worst,1,-0.6249
2549,ai,2,0.0
2550,one(which,1,0.0
2551,pop,3,0.0
2552,adorable,317,0.4939
2553,tiny,83,0.0
2554,parallel,1,0.0
2555,grumpy,1,0.0
2556,lingerie,2,0.0
2557,circular,7,0.0
2558,wouldn't,19,0.0
2559,relatively,6,0.0
2560,dry.<br,1,0.0
2561,valuable,4,0.4767
2562,adore,1,0.5574
2563,trapped,1,-0.5267
2564,linear,1,0.0
2565,b&d,1,0.0
2566,genetic,1,0.0
2567,warm,12,0.2263
2568,upgraded,1,0.0
2569,free-thinking,1,0.0
2570,random,6,0.0
2571,tossed.<br,1,0.0
2572,strip,1,0.0
2573,old,978,0.0
2574,chemical,3,0.0
2575,nubs,2,0.0
2576,logical,1,0.0
2577,unusable,5,0.0
2578,serves.the,1,0.0
2579,stinky,2,-0.3612
2580,aesthetically,1,0.0
2581,nuk's,2,0.0
2582,firstly,2,0.0
2583,now,852,0.0
2584,ill,2,-0.4215
2585,presumably,1,0.0
2586,exciting,1,0.4939
2587,paci--it,1,0.0
2588,stray,1,0.0
2589,hand-mouth,1,0.0
2590,tickled,1,0.0
2591,snack-sized,1,0.0
2592,aside,4,0.0
2593,actually,228,0.0
2594,hand-washing,1,0.0
2595,laugh,5,0.5574
2596,vendor,2,0.0
2597,needed,1,0.0
2598,fed,7,0.0
2599,fl,1,0.0
2600,on-the-go,2,0.0
2601,brazilian,1,0.0
2602,wubby's,1,0.0
2603,out/away,1,0.0
2604,weekly/biweekly,1,0.0
2605,halfway,2,0.0
2606,large-i,1,0.0
2607,brute,1,0.0
2608,lifesaver!<br,1,0.0
2609,teeth,11,0.0
2610,successfully,4,0.4939
2611,earned,1,0.0
2612,go.<br,1,0.0
2613,will<br,1,0.0
2614,convinced,2,0.4019
2615,tuxedo,1,0.0
2616,pacifier...wash,1,0.0
2617,threw,1,0.0
2618,startled,1,-0.1779
2619,his/her,2,0.0
2620,extremely,47,0.0
2621,they'll,4,0.0
2622,firm,4,0.0
2623,loud,5,0.0
2624,nightly,1,0.0
2625,invasive,1,0.0
2626,on...think,1,0.0
2627,it-will,1,0.0
2628,total,18,0.0
2629,h,1,0.0
2630,yard,2,0.0
2631,irreplaceable,1,0.0
2632,paci...way,1,0.0
2633,probalbly,1,0.0
2634,sassy,4,0.0
2635,excessive,4,0.0
2636,they're,44,0.0
2637,modern,4,0.0
2638,awaken,1,0.0
2639,firstborn,1,0.0
2640,add-on,3,0.0
2641,reaaally,1,0.0
2642,non-discriminatory,1,0.0
2643,waxy,1,0.0
2644,colic,7,0.0
2645,ergonomic,1,0.0
2646,pillow,3,0.0
2647,sudden,2,0.0
2648,one--would,1,0.0
2649,expensive.<br,1,0.0
2650,in..<br,1,0.0
2651,generic,5,0.0
2652,sharp,11,0.0
2653,it...we,1,0.0
2654,dish,14,0.0
2655,unlabeled,1,0.0
2656,formula,1,0.0
2657,lot<br,1,0.0
2658,pacifiers.<br,2,0.0
2659,clearly,17,0.4019
2660,scared,2,-0.4404
2661,reputable,2,0.0
2662,nope,2,0.0
2663,imperative,1,0.0
2664,most-used,1,0.0
2665,resolved.<br,1,0.0
2666,price<br,1,0.0
2667,disgustingly,1,-0.5994
2668,kid-friendly,1,0.0
2669,germany,2,0.0
2670,through.<br,1,0.0
2671,collicky,1,0.0
2672,smooth.<br,1,0.0
2673,repeatedly,4,0.0
2674,wild,1,0.0
2675,boy.<br,1,0.0
2676,downside,1,-0.25
2677,silicone,7,0.0
2678,gigantic,1,0.0
2679,then,447,0.0
2680,we'll,8,0.0
2681,wks,2,0.0
2682,fully,20,0.0
2683,alone,22,-0.25
2684,stupor,1,0.0
2685,simular,1,0.0
2686,periods<br,1,0.0
2687,thoughtful,2,0.3818
2688,side-lying,1,0.0
2689,liquid,3,0.0
2690,unopened,1,0.0
2691,microwave,2,0.0
2692,deliver,1,0.0
2693,unintentionally,1,0.0
2694,difficult,95,-0.3612
2695,last,127,0.0
2696,dirk,1,0.0
2697,positionable,1,0.0
2698,nostrils.<br,1,0.0
2699,bendy,1,0.0
2700,uncomfortable.<br,1,0.0
2701,got,1,0.0
2702,nic-u,1,0.0
2703,satin,1,0.0
2704,what's,4,0.0
2705,as-it-is,1,0.0
2706,creative,5,0.4404
2707,sealed,5,0.0
2708,middle,8,0.0
2709,pops,1,0.0
2710,lamby,1,0.0
2711,up--can,1,0.0
2712,indispensable,1,0.0
2713,follow,1,0.0
2714,hart,1,0.0
2715,best,16,0.6369
2716,literally,28,0.0
2717,"soft,they",1,0.0
2718,greatly,1,0.0
2719,confused,4,-0.3182
2720,satisfied,18,0.4215
2721,yr,1,0.0
2722,wubbanub!<br,1,0.0
2723,steep,2,0.0
2724,happily,16,0.5574
2725,lost,11,-0.3182
2726,laziness,1,0.0
2727,already!<br,1,0.0
2728,soothe,2,0.3612
2729,arrive,2,0.0
2730,unused,3,0.0
2731,young,70,0.0
2732,intense,1,0.0772
2733,indestructible,2,0.1531
2734,super,260,0.5994
2735,blue,105,0.0
2736,good<br,1,0.0
2737,picture<br,1,0.0
2738,walmart,2,0.0
2739,nuke,2,0.0
2740,vary,3,0.0
2741,playtex,3,0.0
2742,cloudy.<br,1,0.0
2743,price.....obviously,1,0.0
2744,relaxed,1,0.4939
2745,angry,7,-0.5106
2746,tired,9,-0.4404
2747,accessory,1,0.0
2748,correct...it,1,0.0
2749,choke,1,-0.5423
2750,unsnaps,1,0.0
2751,tho,1,0.0
2752,colors--requested,1,0.0
2753,tommie,1,0.0
2754,quiet<br,1,0.0
2755,soon,114,0.0
2756,genius,16,0.0
2757,ladieeees,1,0.0
2758,ultra,2,0.0
2759,delightful,1,0.5859
2760,tragically,1,-0.5719
2761,stimulating,1,0.4404
2762,amazon:<br,1,0.0
2763,bratty,1,0.0
2764,pleased.<br,1,0.0
2765,apparent,2,0.0
2766,relatively-cheap,1,0.0
2767,stars,1,0.0
2768,black-light,1,0.0
2769,so,2053,0.0
2770,deceptive,1,0.0
2771,null,1,0.0
2772,graspable,2,0.0
2773,spherical,1,0.0
2774,clip-on,2,0.0
2775,lamby's,1,0.0
2776,rigid,4,-0.128
2777,moreover,1,0.0
2778,weighed,1,0.0
2779,slips,1,0.0
2780,uneven,1,0.0
2781,hungry,13,0.0
2782,swing,1,0.0
2783,distilled,3,0.0
2784,soft-plastic,1,0.0
2785,back,394,0.0
2786,flap,1,0.0
2787,handly,1,0.0
2788,grandpa's,1,0.0
2789,razbaby,2,0.0
2790,laos,2,0.0
2791,pleasantly,4,0.4767
2792,absurdly,1,0.0
2793,mom,2,0.0
2794,unstitched,2,0.0
2795,plain,7,0.0
2796,tear,5,0.0
2797,reusable,3,0.0
2798,gender,8,0.0
2799,poorly,12,0.0
2800,air-dry,1,0.0
2801,wubba-nub,1,0.0
2802,neck.<br,1,0.0
2803,slack,1,0.0
2804,fiercely,1,0.0
2805,consistent,3,0.0
2806,unacceptable,1,-0.4588
2807,nigh,1,0.0
2808,foster,1,0.0
2809,lint-y,1,0.0
2810,regardless,3,0.0
2811,block,1,-0.4404
2812,weaning.i,1,0.0
2813,pirate,1,0.0
2814,reasons!<br,1,0.0
2815,bs,1,0.0
2816,oblong,1,0.0
2817,asharni,1,0.0
2818,etc.<br,1,0.0
2819,cole,3,0.0
2820,easy!!<br,1,0.0
2821,seattle,1,0.0
2822,intact,8,0.2023
2823,rougher,1,0.0
2824,reliable,5,0.0
2825,piece,2,0.0
2826,internal,2,0.0
2827,nipple/bulb,1,0.0
2828,lovie,1,0.0
2829,okay,15,0.2263
2830,"born,i",1,0.0
2831,rectal,1,0.0
2832,them.<br,8,0.0
2833,category,1,0.0
2834,added,13,0.0
2835,strangely,2,-0.296
2836,thug,1,0.0
2837,gundrops,1,0.0
2838,infamous,1,0.0
2839,ortho-pro,1,0.0
2840,why?<br,1,0.0
2841,cats,1,0.0
2842,ive,7,0.0
2843,"washed,mine",1,0.0
2844,unraveled,1,0.0
2845,stanford,1,0.0
2846,cowboys,1,0.0
2847,jj,3,0.25
2848,exactually,1,0.0
2849,very,1379,0.0
2850,tooth,1,0.0
2851,wallet<br,1,0.0
2852,swear,1,-0.0516
2853,slober-face,1,0.0
2854,baby(three,1,0.0
2855,nowadays,1,0.0
2856,slowly,6,0.0
2857,noisy,1,-0.1779
2858,reborn,2,0.0
2859,upside-down,4,0.0
2860,you'll,18,0.0
2861,dang,1,0.0
2862,accord,1,0.0
2863,satisfaction,1,0.4404
2864,golden,4,0.0
2865,happy,280,0.5719
2866,nasty,12,-0.5574
2867,clamp,1,0.0
2868,mths,1,0.0
2869,gently,4,0.4588
2870,curved,5,0.0
2871,paci-clip,1,0.0
2872,far<br,1,0.0
2873,re-buy,1,0.0
2874,huge...he,1,0.0
2875,minimal,2,0.0
2876,u,14,0.0
2877,bread,1,0.0
2878,ugly,23,-0.5106
2879,times...it,1,0.0
2880,issues.<br,1,0.0
2881,thr,1,0.0
2882,oz,2,0.0
2883,dropper,1,0.0
2884,vemry,1,0.0
2885,slightly,62,0.0
2886,busy.after,1,0.0
2887,fantastic,34,0.5574
2888,rounded,18,0.0
2889,blister-packed,1,0.0
2890,wit's,1,0.0
2891,ragged,1,0.0
2892,fussy,42,0.0
2893,these....so,1,0.0
2894,curly,1,0.0
2895,daughter,4,0.0
2896,germs/hygiene<br,1,0.0
2897,undoubtedly,1,0.0
2898,asap,3,0.0
2899,mom-to-be,1,0.0
2900,beside,1,0.0
2901,nfl,1,0.0
2902,me.<br,1,0.0
2903,w/her,1,0.0
2904,instead,166,0.0
2905,largely,1,0.0
2906,grayish,1,0.0
2907,ibhave,1,0.0
2908,rumble,1,0.0
2909,buy!<br,1,0.0
2910,anxious,3,-0.25
2911,dependent,5,0.0
2912,asymmetrically,1,0.0
2913,kid,3,0.0
2914,smell/taste...just,1,0.0
2915,holiday,1,0.4019
2916,detectable,1,0.0
2917,overwhelming,1,0.0
2918,surface.<br,1,0.0
2919,partial,2,0.0
2920,fashionable,2,0.0
2921,attacher,1,0.0
2922,otherwise,47,0.0
2923,previously,20,0.0
2924,annual,1,0.0
2925,everyone.<br,1,0.0
2926,pro's...<br,1,0.0
2927,initally,1,0.0
2928,fourth,4,0.0
2929,permanebtly,1,0.0
2930,thoroughly,11,0.0
2931,naturalflex,1,0.0
2932,bend!!!<br,1,0.0
2933,tail.<br,1,0.0
2934,along,12,0.0
2935,still,608,0.0
2936,mammoth,1,0.0
2937,current,7,0.0
2938,timely,8,0.0
2939,scribble,1,0.0
2940,cuddle,2,0.0
2941,spring-based,1,0.0
2942,ticked,1,-0.4215
2943,ut,1,0.0
2944,wubba,5,0.0
2945,thimble,1,0.0
2946,seamless,1,0.0
2947,cow,1,0.0
2948,kid's,1,0.0
2949,booginhead,2,0.0
2950,seriously,29,-0.1779
2951,spare,12,0.0
2952,pita,1,-0.5267
2953,underwater,1,0.0
2954,neborn/full,1,0.0
2955,big...just,1,0.0
2956,lbs,4,0.0
2957,precise,2,0.0
2958,grown,5,0.0
2959,instantaneously,1,0.0
2960,grab-able,2,0.0
2961,straps.<br,1,0.0
2962,liked,3,0.4215
2963,soothed.<br,1,0.0
2964,moderately,1,0.0
2965,hardy,1,0.4019
2966,diy,1,0.0
2967,suddenly,6,0.0
2968,boob,1,0.0
2969,comforting,2,0.4019
2970,no-more,1,0.0
2971,cosmetic,2,0.0
2972,fabfic,1,0.0
2973,mainly,9,0.0
2974,pal,3,0.0
2975,meltdown,2,0.0
2976,down,97,0.0
2977,abrupt,1,0.0
2978,plus,12,0.0
2979,orthodontically,2,0.0
2980,understuffed,1,0.0
2981,velour-soft,1,0.0
2982,fussiness,1,0.0
2983,optional,1,0.0
2984,da,2,0.0
2985,included,2,0.0
2986,inconsolable,3,0.0
2987,likes(i've,1,0.0
2988,basically,28,0.0
2989,tired.<br,1,0.0
2990,head,2,0.0
2991,someone's,3,0.0
2992,bp,1,0.0
2993,wear-and-tear,1,0.0
2994,upstairs,1,0.0
2995,snookie-wookums,1,0.0
2996,medela,1,0.0
2997,awake,3,0.0
2998,optimistic,1,0.3182
2999,huge,105,0.3182
3000,opposite,5,0.0
3001,girly,22,0.0
3002,guess,2,0.0
3003,locally,14,0.0
3004,vao,1,0.0
3005,late,24,0.0
3006,bearable,1,0.0
3007,damaged,1,-0.4404
3008,standard,27,0.0
3009,night!<br,1,0.0
3010,cut-out,1,0.0
3011,consistently,10,0.0
3012,tether,2,0.0
3013,delighted,2,0.5106
3014,appreciate,1,0.4019
3015,fuss,1,0.0
3016,logged...which,1,0.0
3017,over,15,0.0
3018,understandable,1,0.0
3019,tough,18,-0.128
3020,wubba's,1,0.0
3021,rear,1,0.0
3022,nubby,1,0.0
3023,breastfeeding,3,0.0
3024,floppy,11,0.0
3025,all.<br,1,0.0
3026,binki,2,0.0
3027,hasn't,2,0.0
3028,resemble,2,0.0
3029,often.<br,1,0.0
3030,immoral,1,-0.4588
3031,fellow,2,0.0
3032,tearfully,1,0.0
3033,grime,1,-0.3612
3034,beanbag-like,1,0.0
3035,great.<br,2,0.0
3036,accident.<br,1,0.0
3037,horn,1,0.0
3038,whatsoever,3,0.0
3039,petite,1,0.0
3040,mu,1,0.0
3041,fresh,9,0.3182
3042,dissapionted,1,0.0
3043,animal,124,0.0
3044,xmas,1,0.0
3045,unexpected,1,0.0
3046,shield,1,0.0
3047,tedious,5,0.0
3048,diaper-bag,1,0.0
3049,silicon,1,0.0
3050,them....my,1,0.0
3051,"yet,but",1,0.0
3052,barely-used,1,0.0
3053,x,1,0.0
3054,vibrant,3,0.5267
3055,theirs,2,0.0
3056,four-legged,1,0.0
3057,definately,7,0.0
3058,supple,1,0.0
3059,logically,1,0.0
3060,fair,6,0.3182
3061,accept,1,0.3818
3062,wetbag,1,0.0
3063,pacifier<br,1,0.0
3064,hysterical,2,-0.0258
3065,it...she,1,0.0
3066,dipper,1,0.0
3067,toddler's,1,0.0
3068,atually,1,0.0
3069,oval,5,0.0
3070,self-soothe,1,0.0
3071,clean,131,0.4019
3072,thousand,1,0.0
3073,conventional,6,0.0
3074,hello,6,0.0
3075,friend's,25,0.0
3076,clip--the,1,0.0
3077,"arived,very",1,0.0
3078,there......i,1,0.0
3079,helpful!<br,1,0.0
3080,abe,1,0.0
3081,wuba,1,0.0
3082,entirely,6,0.0
3083,much<br,1,0.0
3084,stars-maybe,1,0.0
3085,qyickly,1,0.0
3086,type,2,0.0
3087,interested,33,0.4019
3088,cap,1,0.0
3089,idea!<br,1,0.0
3090,"laaa,mama,tabatabdaalaa",1,0.0
3091,gas/colic,1,0.0
3092,easy.<br,1,0.0
3093,parental,1,0.0
3094,packaged,1,0.0
3095,fine.<br,4,0.0
3096,white/blue,1,0.0
3097,dim,3,0.0
3098,noticed,1,0.0
3099,fetish,1,0.0
3100,later,71,0.0
3101,anatomic,1,0.0
3102,steamed,1,0.0
3103,seller-<br,1,0.0
3104,blanket's,1,0.0
3105,wait,1,0.0
3106,well-made,5,0.0
3107,orthotic-style,1,0.0
3108,smell,4,0.0
3109,coconut,1,0.0
3110,spend,1,0.0
3111,babyhaven,2,0.0
3112,neatly,1,0.34
3113,e.g,1,0.0
3114,handy.<br,1,0.0
3115,scan,1,0.0
3116,sad,21,-0.4767
3117,serta,1,0.0
3118,disappointing,21,-0.4939
3119,boppy,1,0.0
3120,fb,1,0.0
3121,stationary,4,0.0
3122,"nice,but,my",1,0.0
3123,fall,2,0.0
3124,unhygienic,3,0.0
3125,frustrated,9,-0.5267
3126,othe,1,0.0
3127,third,29,0.0
3128,careful,30,0.1531
3129,here...basically,1,0.0
3130,disappointed,88,-0.4767
3131,etc,4,0.0
3132,pregnant,21,0.0
3133,red/blue,2,0.0
3134,better...it,1,0.0
3135,reachable,1,0.0
3136,rough,10,0.0
3137,losing,1,-0.3818
3138,comfortable,66,0.5106
3139,immediately.<br,1,0.0
3140,productive,1,0.0
3141,soo,4,0.0
3142,tongue,4,0.0
3143,surround,1,0.0
3144,accurately,3,0.0
3145,breastfed,35,0.0
3146,love,3,0.6369
3147,embarrassing!<br,2,0.0
3148,toys,7,0.0
3149,inherent,1,0.0
3150,removeable,1,0.0
3151,back-up,3,0.0
3152,you're,31,0.0
3153,frequently,17,0.0
3154,they'd,5,0.0
3155,more'.<br,1,0.0
3156,remotely,2,0.0
3157,birthday,3,0.0
3158,topical,1,0.0
3159,starter,1,0.0
3160,well<br,2,0.0
3161,returnable,1,0.0
3162,cleaned,1,0.0
3163,well.<br,7,0.0
3164,grand-daughter,1,0.0
3165,inevitable,4,0.0
3166,allignment<br,1,0.0
3167,won't,36,0.0
3168,bulky,21,0.0
3169,cuddly,28,0.0
3170,off.<br,4,0.0
3171,inner,6,0.0
3172,product.<br,1,0.0
3173,funky,6,-0.1027
3174,self-soothing,1,0.0
3175,enough.<br,1,0.0
3176,p,1,0.0
3177,attractive,13,0.4404
3178,immediately,95,0.0
3179,delivered.<br,1,0.0
3180,seldomly,1,0.0
3181,onber,2,0.0
3182,ummy,2,0.0
3183,get,3,0.0
3184,advent,8,0.0
3185,un-smart,1,0.0
3186,three-month-old,1,0.0
3187,attached,38,0.0
