,word,count,compound
2132,assistance.<br,1,0.0
2133,fat,1,0.0
2134,enjoy,1,0.4939
2135,edges.<br,1,0.0
2136,fake.<br,1,0.0
2137,fitting,1,0.0
2138,entrega,2,0.0
2139,teenaged,1,0.0
2140,photos,1,0.0
2141,prong,2,0.0
2142,moisture,1,0.0
2143,troy,6,0.0
2144,great--no,1,0.0
2145,securely,17,0.34
2146,strongly,24,0.2732
2147,wichita,1,0.0
2148,desired.<br,1,0.0
2149,super-light,1,0.0
2150,subpar,1,0.0
2151,impress,1,0.4404
2152,with.<br,1,0.0
2153,two-speed,1,0.0
2154,adjust,3,0.0
2155,sooner.<br,1,0.0
2156,soft,227,0.0
2157,remington,2,0.0
2158,e-mailed,1,0.0
2159,expensive.<br,1,0.0
2160,virtual,2,0.0
2161,drum,1,0.0
2162,slide,4,0.0
2163,template,1,0.0
2164,sound,7,0.0
2165,regular,122,0.0
2166,fashioned,1,0.0
2167,lid,3,0.0
2168,geesh,1,0.0
2169,wait!<br,1,0.0
2170,second-highest,1,0.0
2171,salt,1,0.0
2172,coiled,3,0.0
2173,quirky,1,0.0
2174,exceptionally,4,0.0
2175,bonnet,2,0.0
2176,hesitant,12,-0.25
2177,internet,1,0.0
2178,attachments.<br,1,0.0
2179,not,3012,0.0
2180,burst,2,0.0
2181,roll-aboard,1,0.0
2182,maitri,1,0.0
2183,mean,3,0.0
2184,"light,right",1,0.0
2185,amazingly,20,0.0
2186,purple-accented,1,0.0
2187,snap-on,2,0.0
2188,ereally,1,0.0
2189,mid,6,0.0
2190,semi-professional,1,0.0
2191,want,1,0.0772
2192,finish,18,0.0
2193,ninguna,1,0.0
2194,personaly,1,0.0
2195,time...light,1,0.0
2196,low/off/high,1,0.0
2197,somehow,5,0.0
2198,irritating,1,-0.4588
2199,to...my,1,0.0
2200,aa,2,0.0
2201,gold,4,0.0
2202,una,1,0.0
2203,shoddy,3,0.0
2204,assemble,8,0.0
2205,mold,1,0.0
2206,multi-speed,1,0.0
2207,reluctant,1,-0.25
2208,slightly,87,0.0
2209,external,1,0.0
2210,presently,2,0.0
2211,trips,1,0.0
2212,that....just,1,0.0
2213,dependent,1,0.0
2214,eiffel,1,0.0
2215,return/replacement,1,0.0
2216,straitened,1,0.0
2217,accurate.<br,1,0.0
2218,fly-away,15,0.0
2219,psychological,1,0.0
2220,plasticy,1,0.0
2221,satified,2,0.0
2222,def,2,0.0
2223,…,1,0.0
2224,marble,2,0.0
2225,onei,18,0.0
2226,nite,7,0.0
2227,decided,1,0.0
2228,colorful,2,0.0
2229,non-buildup,1,0.0
2230,brands......the,1,0.0
2231,finding,1,0.0
2232,sluggish,2,-0.4019
2233,perfectas,1,0.1531
2234,uemura,1,0.0
2235,fret,1,0.0
2236,exspensive,2,0.0
2237,inordinately,1,0.0
2238,dead.<br,1,0.0
2239,straighten,8,0.0
2240,expect,2,0.0
2241,unburned,1,0.0
2242,husband's,3,0.0
2243,fhi,10,0.0
2244,production.<br,1,0.0
2245,intended--drying,1,0.0
2246,either,20,0.0
2247,knob-like,1,0.0
2248,ready.<br,1,0.0
2249,diffuse,1,0.0
2250,pathetically,1,-0.4215
2251,sally's,2,0.0
2252,proficient.<br,1,0.0
2253,"described,my",1,0.0
2254,wellllllllll,1,0.0
2255,hopeful).<br,1,0.0
2256,annoying,12,-0.4019
2257,skinny,2,0.0
2258,wavy/curly,10,0.0
2259,also,1018,0.0
2260,already.<br,1,0.0
2261,chrome,4,0.0
2262,manage,1,0.0
2263,shaving,1,0.0
2264,diasspointed,1,0.0
2265,noticable,4,0.0
2266,unique,3,0.0
2267,informative,1,0.0
2268,brittle--until,1,0.0
2269,nano-cer&aacute;mica,1,0.0
2270,hey,3,0.0
2271,split,2,0.0
2272,barbie-like,1,0.0
2273,milk.<br,1,0.0
2274,preventative,1,0.0
2275,lasting,5,0.0
2276,magical,2,0.0
2277,holy,1,0.0
2278,assembly,1,0.0
2279,hairdryer--it,1,0.0
2280,unlikely,1,0.0
2281,up..then,1,0.0
2282,yellow-red,1,0.0
2283,store-bought,1,0.0
2284,many'o,1,0.0
2285,empty,1,-0.2023
2286,feel...my,1,0.0
2287,ginormous,1,0.0
2288,wall-mounted,14,0.0
2289,familiar,4,0.0
2290,finished,3,0.0
2291,one-handed,2,0.0
2292,nicely,108,0.4404
2293,lame,3,-0.4215
2294,for....works,1,0.0
2295,toxic,2,0.0
2296,mildly,1,0.0
2297,clunky,5,0.0
2298,meanwhile,1,0.0
2299,effortlessly,1,0.0
2300,weary,2,-0.2732
2301,confident,7,0.4939
2302,thumbs,1,0.0
2303,skittish,1,0.0
2304,lifeless,1,0.0
2305,ergonimically,1,0.0
2306,broken!<br,1,0.0
2307,polite,1,0.0
2308,purple/blue,1,0.0
2309,slow/low,1,0.0
2310,all-in-all,2,0.0
2311,flyaway,5,0.0
2312,frankly,10,0.0
2313,nuclear,1,0.0
2314,hydrated,1,0.0
2315,unusual.<br,1,0.0
2316,successful,4,0.5859
2317,legit,2,0.0
2318,summertime,1,0.0
2319,life)<br,1,0.0
2320,off-white,1,0.0
2321,versions...only,1,0.0
2322,wednesday,1,0.0
2323,invisible,3,0.0
2324,visual,1,0.0
2325,atleast,1,0.0
2326,bumble,2,0.0
2327,bellaserra,1,0.0
2328,product.<br,1,0.0
2329,ionizing,2,0.0
2330,marvellously,1,0.0
2331,anti-static,1,0.0
2332,mary,1,0.0
2333,skeptic,2,-0.2263
2334,secondly,7,0.0
2335,continual,1,0.0
2336,apprehensive,5,0.0
2337,smells<br,1,0.0
2338,promtly,1,0.0
2339,asi,1,0.0
2340,lose,3,-0.4019
2341,notice,29,0.0
2342,ony,1,0.0
2343,plastic-but,1,0.0
2344,that’s,1,0.0
2345,heating,3,0.0
2346,normal-size,2,0.0
2347,controlable,1,0.0
2348,space-saver,1,0.0
2349,pepper,1,0.0
2350,provided,1,0.0
2351,lion's,1,0.0
2352,chic,1,0.2732
2353,justified,1,0.4019
2354,recreational,1,0.0
2355,month-long,1,0.0
2356,exact,63,0.0
2357,conair,33,0.0
2358,up...but,1,0.0
2359,fast!<br,3,0.0
2360,paddle,4,0.0
2361,technological,1,0.0
2362,shakira,1,0.0
2363,annually,1,0.0
2364,blow-dryer,4,0.0
2365,death.<br,1,0.0
2366,bump,1,0.0
2367,tool,1,0.0
2368,niece,4,0.0
2369,luminous,1,0.0
2370,easily,245,0.34
2371,disable,1,0.0
2372,esp,1,0.0
2373,inexpensive<br,1,0.0
2374,semi,4,0.0
2375,dryers.i,1,0.0
2376,concerned,10,0.0
2377,need,2,0.0
2378,porous,3,0.0
2379,straight-forward,1,0.0
2380,recommended,20,0.2023
2381,complete,22,0.0
2382,red,82,0.0
2383,prompt,5,0.0
2384,break-down,1,0.0
2385,superlight,1,0.0
2386,far...im,1,0.0
2387,chemically,7,0.0
2388,dual-voltage,4,0.0
2389,brown,3,0.0
2390,difficult.<br,1,0.0
2391,it--it,1,0.0
2392,heavily,4,0.0
2393,handles,1,0.0
2394,grooming,2,0.0
2395,substantially,5,0.0
2396,harder-er,1,0.0
2397,isa,1,0.0
2398,deafeningly,2,0.0
2399,heard,2,0.0
2400,ritz-carlton,1,0.0
2401,silver,15,0.0
2402,vain,1,-0.4215
2403,behold,3,0.0
2404,deva,1,0.0
2405,up:<br,1,0.0
2406,raised,1,0.0
2407,andis,83,0.0
2408,inexpensive,75,0.0
2409,afro-american,2,0.0
2410,haha,1,0.4588
2411,usage,5,0.0
2412,paradoxically,1,0.0
2413,scalp-scorching,1,0.0
2414,flaws,1,0.0
2415,effecient,1,0.0
2416,mane,1,0.0
2417,br>inexpensive,1,0.0
2418,authentic.<br,1,0.0
2419,rental,12,0.0
2420,inexpensively.<br,1,0.0
2421,fingers,1,0.0
2422,sustained,1,0.0
2423,pretty,430,0.4939
2424,accurate,13,0.0
2425,up,143,0.0
2426,low-hot,1,0.0
2427,finger-eating,1,0.0
2428,much.i,1,0.0
2429,sooo,3,0.0
2430,affordable.i,1,0.0
2431,admittedly,2,0.0
2432,joint,1,0.0
2433,norm.<br,1,0.0
2434,terminal,3,0.0
2435,aqu&iacute,1,0.0
2436,options<br,2,0.0
2437,imaginable,3,0.0
2438,lot...my,1,0.0
2439,screwlike,1,0.0258
2440,high/hot,3,0.0
2441,cylindrical,1,0.0
2442,un-managable,1,0.0
2443,year-old,3,0.0
2444,insufficient,1,0.0
2445,low-pitched,1,0.0
2446,dryer....certainly,1,0.0
2447,electrical,48,0.0
2448,steal,1,-0.4939
2449,communal,1,0.0
2450,pearly,1,0.0
2451,right,369,0.0
2452,super-quickly,1,0.0
2453,jealous,3,-0.4588
2454,fuse,1,0.0
2455,so--i,1,0.0
2456,perfect....<br,1,0.0
2457,suitcase,2,0.0
2458,squeaky,1,0.0
2459,retracktable,1,0.0
2460,learning,2,0.0
2461,fragile/lightweight,1,0.0
2462,ranked,1,0.0
2463,jumbo,4,0.0
2464,mother-in-law's,1,0.0
2465,sigan,1,0.0
2466,cant,6,0.0
2467,alright,1,0.25
2468,no-nonsense,2,0.0
2469,extended,7,0.0
2470,crummy,3,0.0
2471,sick,13,-0.5106
2472,following:<br,1,0.0
2473,heavy,603,0.0
2474,loud.<br,1,0.0
2475,hours.)<br,1,0.0
2476,manufacturer's,4,0.0
2477,promotional,2,0.0
2478,cost,1,0.0
2479,awkward.<br,1,0.0
2480,good.<br,4,0.0
2481,surprisingly,26,0.296
2482,breakable,1,0.0
2483,glowing,1,0.0
2484,ambient,2,0.0
2485,overseas,25,0.0
2486,have,1,0.0
2487,well-constructed,2,0.0
2488,ill-designed,1,0.0
2489,infused,1,0.0
2490,feminine,3,0.0
2491,formal,1,0.0
2492,brittle,9,0.0
2493,specifically,25,0.0
2494,degree,5,0.0
2495,no-fuss,1,0.0
2496,softly,4,0.0
2497,merchantable,1,0.0
2498,retractible,8,0.0
2499,next,113,0.0
2500,terrible,42,-0.4767
2501,understandable,1,0.0
2502,lightly,6,0.0
2503,friend,1,0.4939
2504,italy,4,0.0
2505,moderate,8,0.0
2506,squared,1,0.0
2507,handicapped,2,0.0
2508,repairable,1,0.0
2509,medium-long,3,0.0
2510,traditional,10,0.0
2511,undoubtedly,1,0.0
2512,anti-frizz,5,0.0
2513,unhelpful,2,0.0
2514,merry,1,0.5423
2515,carry-on,7,0.0
2516,stretched,1,0.0
2517,strictly,2,0.0
2518,reluctantly,4,-0.1027
2519,dryer--i,1,0.0
2520,dying.<br,1,0.0
2521,short/medium,1,0.0
2522,noisy...it,1,0.0
2523,hand-washed,1,0.0
2524,i'm,316,0.0
2525,nyc,3,0.0
2526,electronic,3,0.0
2527,lucky,21,0.4215
2528,underpowered,7,0.0
2529,inconsistent,1,0.0
2530,it...only,1,0.0
2531,commercial/industrial,1,0.0
2532,two-day,1,0.0
2533,die.<br,1,0.0
2534,dean,1,0.0
2535,reduced.<br,1,0.0
2536,waivy,1,0.0
2537,satisfy,1,0.4588
2538,deaf,2,0.0
2539,skepital,1,0.0
2540,hear,5,0.0
2541,counter,10,0.0
2542,dresser,2,0.0
2543,tingly,1,0.0
2544,phony,1,0.0
2545,wine,1,0.0
2546,rtv,1,0.0
2547,lower-wattage,1,0.0
2548,inadequate..too,1,0.0
2549,well-functioned,1,0.0
2550,superior,12,0.5423
2551,frightening,2,-0.4939
2552,dryer...my,1,0.0
2553,bricked.<br,1,0.0
2554,newer/different,1,0.0
2555,because,14,0.0
2556,update,28,0.0
2557,senior,3,0.0
2558,retraactable,1,0.0
2559,september,1,0.0
2560,obnoxiously,4,-0.5106
2561,advantages.eable,1,0.0
2562,quick,162,0.0
2563,litlle,1,0.0
2564,trusty,7,0.4939
2565,necesita,1,0.0
2566,vise-versa,1,0.0
2567,it.i,1,0.0
2568,there's,14,0.0
2569,so-called,1,0.0
2570,moose,1,0.0
2571,recently,121,0.0
2572,damaging,5,-0.5106
2573,user-friendly<br,1,0.0
2574,attractive,25,0.4404
2575,iononic,1,0.0
2576,luke-warm,1,0.0
2577,ridiculous,8,-0.3612
2578,client's,2,0.0
2579,bad,225,-0.5423
2580,inside.<br,1,0.0
2581,poor,37,-0.4767
2582,unfortunately,78,-0.34
2583,new-tech,1,0.0
2584,yours,1,0.0
2585,encantada,1,0.0
2586,un-plug,1,0.0
2587,handed,1,0.0
2588,excessive.<br,1,0.0
2589,regular(non-ionic,1,0.0
2590,emotional,1,0.1531
2591,upscale,6,0.0
2592,packaged.easy,1,0.0
2593,baby's,1,0.0
2594,hairdryer---it's,1,0.0
2595,hate,3,-0.5719
2596,average.you,1,0.0
2597,appliance,1,0.0
2598,noise....it,1,0.0
2599,nightlight,8,0.0
2600,slight,21,0.0
2601,voluminous,9,0.0
2602,non-pearl,1,0.0
2603,föhn,1,0.0
2604,uacute;nico,1,0.0
2605,nicest,1,0.4939
2606,re-coiled,1,0.0
2607,badly,7,-0.4767
2608,intermittently,4,0.0
2609,damp,16,0.0
2610,likes,1,0.4215
2611,hairdryer/decent,1,0.0
2612,crazy,27,-0.34
2613,rely,3,0.0
2614,true.<br,3,0.0
2615,sparks,2,0.0
2616,used.<br,3,0.0
2617,hair--no,1,0.0
2618,eager,3,0.3612
2619,coincidentally,1,0.0
2620,raving--it,1,0.0
2621,aware,19,0.0
2622,w/o,2,0.0
2623,boars,1,0.0
2624,mounted,2,0.0
2625,itr,1,0.0
2626,rural,2,0.0
2627,high/medium/low,1,0.0
2628,l,1,0.0
2629,hypothermia,1,0.0
2630,problema,1,0.0
2631,gemstone-encrusted,1,0.0
2632,iit,1,0.0
2633,necessary,23,0.0
2634,dc,3,0.0
2635,thin/fine,1,0.0
2636,sixed,1,0.0
2637,brief,3,0.0
2638,previously.....obviously,1,0.0
2639,user-friendly,4,0.0
2640,every-which-way,1,0.0
2641,quickly..it,1,0.0
2642,smooth,158,0.0
2643,almost-waist-length,1,0.0
2644,didnt,5,0.0
2645,yellow,14,0.0
2646,take,1,0.0
2647,major,27,0.0
2648,horribly,2,-0.5267
2649,"curly,<br",1,0.0
2650,intermediate,1,0.0
2651,reliably,1,0.0
2652,post,1,0.0
2653,male,2,0.0
2654,surely,8,0.4404
2655,compact.<br,2,0.0
2656,equal,9,0.0
2657,too.great,1,0.0
2658,always,356,0.0
2659,expeditiously,1,0.0
2660,adult,3,0.0
2661,individual,4,0.0
2662,thing--i,1,0.0
2663,worn,3,-0.296
2664,elastic,6,0.0
2665,efficiently,30,0.4019
2666,vent,5,0.0
2667,score,1,0.0
2668,stiff,11,0.0
2669,magnetic,3,0.0
2670,w/dust,1,0.0
2671,regular-sized,2,0.0
2672,civilian,1,0.0
2673,unnecessary,1,0.0
2674,expedited,1,0.0
2675,qualified,1,0.0
2676,hardy,1,0.4019
2677,accompanying,1,0.0
2678,substantial,13,0.2023
2679,obtrusive,1,0.0
2680,fake,3,-0.4767
2681,good/long,1,0.0
2682,shoulder-length,17,0.0
2683,wrist,1,0.0
2684,wore,1,0.0
2685,wall-hung,1,0.0
2686,impaired,2,0.0
2687,tremendous,4,0.0
2688,gosh---totally,1,0.0
2689,asparagus,1,0.0
2690,non-dominant,1,0.0
2691,fireworks,1,0.0
2692,aready,1,0.0
2693,mine,27,0.0
2694,widely,2,0.0
2695,chicago,1,0.0
2696,shampoos.<br,1,0.0
2697,that's,51,0.0
2698,prior,30,0.0
2699,neat,20,0.4588
2700,ligthweight,1,0.0
2701,competitive,4,0.1779
2702,dryer...usually,1,0.0
2703,strong.<br,2,0.0
2704,accident.<br,1,0.0
2705,long-lasting,1,0.0
2706,natural/curly,1,0.0
2707,highly,349,0.0
2708,pleased,178,0.4404
2709,flawless,6,0.5106
2710,portable,45,0.0
2711,maneuverable,1,0.0
2712,like...well...not,1,0.0
2713,compactible,1,0.0
2714,heat-high,1,0.0
2715,powerful‼,1,0.0
2716,gladly,4,0.34
2717,and/or,6,0.0
2718,two-sided,1,0.0
2719,died,1,-0.5574
2720,wisely)<br,1,0.0
2721,digit,1,0.0
2722,sometimes,100,0.0
2723,wimpy,6,-0.2263
2724,snugly,3,0.0
2725,sanyo,1,0.0
2726,mot,1,0.0
2727,one.<br,9,0.0
2728,equally,8,0.0
2729,immediated,1,0.0
2730,thankful,7,0.5719
2731,silver<br,1,0.0
2732,update-still,1,0.0
2733,re-serviced,1,0.0
2734,changed,1,0.0
2735,vegas,1,0.0
2736,specially,3,0.0
2737,horrendously,1,-0.4404
2738,shiny,158,0.0
2739,years....no,1,0.0
2740,elderly,4,0.0
2741,faster.<br,1,0.0
2742,doing!!<br,1,0.0
2743,chaotic,1,-0.4939
2744,expert,3,0.0
2745,defensive,1,0.0258
2746,worried,6,-0.296
2747,soft<br,1,0.0
2748,prep,2,0.0
2749,choose,2,0.0
2750,due,102,0.0
2751,woth,1,0.0
2752,press,2,0.0
2753,known,1,0.0
2754,delicate,6,0.0516
2755,pleasing,1,0.5267
2756,de-frizz,1,0.0
2757,expectations.<br,1,0.0
2758,affect,1,0.0
2759,shouldn't,2,0.0
2760,shining,1,0.0
2761,winter).<br,1,0.0
2762,goldfish,1,0.0
2763,test-drive,1,0.0
2764,raidly,1,0.0
2765,on.....there's,1,0.0
2766,cut,4,-0.2732
2767,misguide,1,0.0
2768,farouk,4,0.0
2769,tall,2,0.0
2770,unanimous,1,0.0
2771,tried,10,0.0
2772,shipped,1,0.0
2773,ups,2,0.0
2774,casually,1,0.1779
2775,w,7,0.0
2776,reinforced,1,0.0
2777,frills--only,1,0.0
2778,dynamic,1,0.3818
2779,strict,1,0.0
2780,prime,24,0.0
2781,controllable,1,0.0
2782,brilliantly,1,0.6124
2783,strong,309,0.5106
2784,constant,17,0.0
2785,far-pretty,1,0.0
2786,abolutely,1,0.0
2787,long,1226,0.0
2788,regularly,20,0.0
2789,follow-up,1,0.0
2790,site--both,1,0.0
2791,shot,20,0.0
2792,voltage,1,0.0
2793,great!it,1,0.0
2794,heaviness,1,0.0
2795,high-priced,1,0.0
2796,underestimated,1,-0.2732
2797,thick/coarse,1,0.0
2798,advertized,2,0.0
2799,technically,2,0.0
2800,around.<br,1,0.0
2801,thatthe,1,0.0
2802,crocodile,1,0.0
2803,pro-versa,1,0.0
2804,strange,16,-0.2023
2805,together.<br,2,0.0
2806,re-assemble,1,0.0
2807,required,1,0.0
2808,high-powered,3,0.0
2809,eco,1,0.0
2810,bendable,1,0.0
2811,dryer--my,1,0.0
2812,heat-intensive,1,0.0
2813,conducive,1,0.0
2814,hi-pitched,1,0.0
2815,trash,2,0.0
2816,perfectly,158,0.6369
2817,plus....no,1,0.0
2818,win,1,0.5859
2819,nn,1,0.0
2820,foreign,10,0.0
2821,robust,2,0.34
2822,hair's,2,0.0
2823,b,1,0.0
2824,weighted,3,0.0
2825,handle<br,1,0.0
2826,fast,568,0.0
2827,considerable,3,0.0
2828,available,73,0.0
2829,loose,29,-0.3182
2830,unbreakable,2,0.0
2831,unavailable,2,0.0
2832,once-a-day,1,0.0
2833,notes-<br,1,0.0
2834,doa,2,-0.5106
2835,live,4,0.0
2836,rigorous,1,-0.2732
2837,hopefully,35,0.4019
2838,shrill,2,0.0
2839,it's....a....hair,1,0.0
2840,stupidly,1,-0.4588
2841,dissapointed,2,0.0
2842,undoing,1,0.0
2843,happen,1,0.0
2844,massive.....really,1,0.0
2845,distal,1,0.0
2846,automaticlly,1,0.0
2847,fire!<br,1,0.0
2848,favorite,96,0.4588
2849,ahnold,1,0.0
2850,handle,46,0.0
2851,loop.the,1,0.0
2852,scary,16,-0.4939
2853,satiny,3,0.0
2854,conairs--have,1,0.0
2855,no-volume,1,0.0
2856,natural,98,0.3612
2857,non-functional,1,0.0
2858,bleary,1,0.0
2859,ruined,1,-0.4767
2860,humidity,1,0.0
2861,pj's,1,0.0
2862,nad,1,0.0
2863,alternative,5,0.0
2864,nano-diamond,1,0.0
2865,short-lived,1,0.0
2866,exponentially,1,0.0
2867,all,9,0.0
2868,attractive!<br,1,0.0
2869,flexible,10,0.2263
2870,smoothing,2,0.0
2871,nest,1,0.0
2872,flames,1,0.0
2873,let's,4,0.0
2874,tempted,1,0.0
2875,dangerous...the,1,0.0
2876,big-box,1,0.0
2877,never,477,0.0
2878,noteworthy,1,0.0
2879,spring-loaded,1,0.0
2880,fry,2,0.0
2881,focused,3,0.3818
2882,frizzled,1,0.0
2883,two...unfortunately,1,0.0
2884,damn,6,-0.4019
2885,topics.<br,1,0.0
2886,instantly,20,0.0
2887,heavy..unlike,1,0.0
2888,doohickey,1,0.0
2889,lifetime,1,0.0
2890,consistant,1,0.0
2891,bulbous,1,0.0
2892,useful,63,0.4404
2893,distance,1,0.0
2894,out<br,1,0.0
2895,a.m,1,0.0
2896,two-setting,1,0.0
2897,countertop,2,0.0
2898,wonderful,113,0.5719
2899,highly-rated,1,0.0
2900,itll,1,0.0
2901,generally,25,0.0
2902,them.the,1,0.0
2903,symmetric,1,0.0
2904,possibly,26,0.0
2905,lastly,8,0.0
2906,disappointed.<br,4,0.0
2907,moisturized,2,0.0
2908,style.<br,1,0.0
2909,didn't.<br,1,0.0
2910,concern.<br,1,0.0
2911,enthusiastic,1,0.4939
2912,god-awful,1,0.0
2913,dorm/apartment,1,0.0
2914,preferable,1,0.0
2915,"you,<br",1,0.0
2916,hairdryer,9,0.0
2917,somewhere,16,0.0
2918,promptly,14,0.0
2919,woo,1,0.4767
2920,substantial.<br,1,0.0
2921,st,1,0.0
2922,adjustable--lower,1,0.0
2923,true,55,0.4215
2924,deliberate,1,0.0
2925,ongoing,1,0.0
2926,door,1,0.0
2927,translucent,1,0.0
2928,pole,1,0.0
2929,shock-proof,1,0.0
2930,fire,3,-0.34
2931,star.<br,1,0.0
2932,regualr,1,0.0
2933,give,6,0.0
2934,dissatisfied,3,-0.3818
2935,lightweigh,1,0.0
2936,frieda,3,0.0
2937,melt,1,0.0
2938,diffuser<br,1,0.0
2939,semi-translucent,1,0.0
2940,slip,1,0.0
2941,heathly,1,0.0
2942,silly,4,0.0258
2943,suck,1,-0.4404
2944,voltz,1,0.0
2945,retract,8,0.0
2946,proficient,1,0.0
2947,definetly,6,0.0
2948,content.<br,1,0.0
2949,blow-dried,1,0.0
2950,silent.<br,1,0.0
2951,us/uk,1,0.0
2952,nosy,3,0.0
2953,logical,1,0.0
2954,smart,8,0.4019
2955,drawer--not,1,0.0
2956,off-on,1,0.0
2957,over-tightened,1,0.0
2958,loud...actually,1,0.0
2959,even,703,0.0
2960,lo,5,0.0
2961,go.<br,1,0.0
2962,dryer,5,0.0
2963,hint,1,0.0
2964,this--especially,1,0.0
2965,explicitly,1,0.0
2966,inferior,11,-0.4019
2967,curly/frizzy,1,0.0
2968,it.even,1,0.0
2969,respectively,1,0.34
2970,setting,1,0.0
2971,boyfriend's,1,0.0
2972,night-light,2,0.0
2973,smooth--i,1,0.0
2974,anxious,2,-0.25
2975,bath,1,0.0
2976,though.nice,1,0.0
2977,transformer,1,0.0
2978,daughter-in,1,0.0
2979,coily,4,0.0
2980,space-efficient,1,0.0
2981,sarcasm,1,-0.2263
2982,loaded,1,0.0
2983,window,1,0.0
2984,iconic,8,0.0
2985,spacey,1,0.0
2986,vast,2,0.0
2987,deep,35,0.0
2988,sculpted,1,0.0
2989,many,335,0.0
2990,e-bay,1,0.0
2991,occassionally,3,0.0
2992,seldom,1,0.0
2993,hacerce,1,0.0
2994,flour,1,0.0
2995,air-dry,4,0.0
2996,blade,1,0.0
2997,ideally,2,0.4215
2998,thumb-slide,1,0.0
2999,sedu,4,0.0
3000,impressively/beautifully,1,0.0
3001,paquete,1,0.0
3002,protracted,1,0.0
3003,yet,202,0.0
3004,serial,20,0.0
3005,identical,20,0.0
3006,okay....doesnt,1,0.0
3007,hold,1,0.0
3008,wall-mount...these,1,0.0
3009,invalid,1,0.0
3010,supposedly,4,0.0
3011,frizzy-that's,1,0.0
3012,usual,48,0.0
3013,powerful.arms,1,0.0
3014,high-pitch,1,0.0
3015,beautician,4,0.296
3016,does't,1,0.0
3017,cloth,1,0.0
3018,black/white,2,0.0
3019,handy,93,0.0
3020,wary,2,0.0
3021,one-wrap,1,0.0
3022,nevertheless,4,0.0
3023,chintzy,1,0.0
3024,flaw,1,0.0
3025,dryer's,7,0.0
3026,cheap,236,0.0
3027,elusive,1,0.0
3028,furiously,2,-0.4404
3029,excited,24,0.34
3030,included,15,0.0
3031,wal-mart,2,0.0
3032,inspired,1,0.4939
3033,american,43,0.0
3034,awfuly,1,0.0
3035,arbitrarily,2,0.0
3036,north.<br,1,0.0
3037,operate,1,0.0
3038,moral,1,0.0
3039,it.<br,42,0.0
3040,fly-aways,3,0.0
3041,it):<br,1,0.0
3042,shinier.<br,2,0.0
3043,one-time,2,0.0
3044,bald,3,0.0
3045,elecricl,1,0.0
3046,fast/hot,2,0.0
3047,quie,1,0.0
3048,abundant,3,0.0
3049,cheated,1,-0.5106
3050,thats,3,0.0
3051,max,1,0.0
3052,electrically,1,0.0
3053,agonizingly,1,-0.5106
3054,walgreens,1,0.0
3055,adjustable,46,0.0
3056,failed,1,-0.5106
3057,wifes,2,0.0
3058,recognition...especially,1,0.0
3059,as-is,1,0.0
3060,no,91,-0.296
3061,fine,471,0.2023
3062,careful,84,0.1531
3063,interesting,5,0.4019
3064,lazily,1,0.0
3065,respiratory,1,0.0
3066,blower,1,0.0
3067,dimethicone-based,1,0.0
3068,trooper--i,1,0.0
3069,abused,1,-0.5106
3070,potential,9,0.0
3071,tangled,14,0.0
3072,faulty,5,-0.3182
3073,genius!<br,1,0.0
3074,royally,1,0.0
3075,oily-er,1,0.0
3076,it...you,1,0.0
3077,silky-touch,1,0.0
3078,rebel,1,-0.1531
3079,bleached,2,0.0
3080,overdone,1,0.0
3081,onei-ii,1,0.0
3082,return,2,0.0
3083,manufacture,1,0.0
3084,japan,3,0.0
3085,roomy,1,0.0
3086,quickly,732,0.0
3087,singed,2,0.0
3088,back...i,1,0.0
3089,die,1,-0.5994
3090,toil,1,0.0
3091,crafty,1,0.0
3092,tools.<br,1,0.0
3093,under-powered,1,0.0
3094,unrepairable,1,0.0
3095,frequent,5,0.0
3096,unopened,1,0.0
3097,lbs,2,0.0
3098,user,13,0.0
3099,non,7,0.0
3100,glamourous,1,0.4588
3101,fragile-looking,1,0.0
3102,strudy,1,0.0
3103,competent,2,0.3182
3104,over-priced,1,0.0
3105,stylish,28,0.0
3106,lift.<br,1,0.0
3107,godd,1,0.0
3108,why:<br,1,0.0
3109,stylishly,1,0.0
3110,essential,10,0.0
3111,past-shoulder,1,0.0
3112,south,7,0.0
3113,dumb,3,-0.5106
3114,frizz.<br,3,0.0
3115,funny,19,0.4404
3116,adjustable.great,1,0.0
3117,aggravate,1,-0.5423
3118,le,1,0.0
3119,one-handed.<br,1,0.0
3120,god,3,0.2732
3121,hi-low,1,0.0
3122,semi-dry,1,0.0
3123,san,4,0.0
3124,dryer--did,1,0.0
3125,re-tractable,1,0.0
3126,troublesome,2,-0.5106
3127,wall-to-wall,1,0.0
3128,hwr,1,0.0
3129,triple,2,0.0
3130,hour.<br,1,0.0
3131,flawlessly.<br,1,0.0
3132,knew,1,0.0
3133,anti-frizzer.<br,1,0.0
3134,temperature,2,0.0
3135,decent.<br,1,0.0
3136,joico,1,0.0
3137,straight-ironed,1,0.0
3138,longish,5,0.0
3139,gear-like,1,0.0
3140,anyway,74,0.0
3141,excellent<br,1,0.0
3142,notoriously,1,0.0
3143,remarkably,5,0.0
3144,significant,13,0.2023
3145,classic,7,0.0
3146,unused,3,0.0
3147,db,1,0.0
3148,much,1206,0.0
3149,practical.<br,1,0.0
3150,die.....usually,1,0.0
3151,together--i,2,0.0
3152,sustainably,1,0.0
3153,consistly,1,0.0
3154,lowe's,1,0.0
3155,treated,1,0.0
3156,sadly,15,-0.4215
3157,partially,6,0.0
