,review_id,good,new,perfect,easy,great,never,negative,bad,dead,horrible
775,R30Q0MGNLN8GBJ,not,not,not,not,not,not,not,not,not,not
776,R5LPOEAPJSGJ5,not,not,not,not,not,not,not,not,not,not
777,R3J433F01Z7LY1,not,not,not,not,not,not,not,not,not,not
778,R1LDDIRM4VDPYI,in,not,not,not,in,not,not,not,not,not
779,R1BNDVB6UBB8MR,not,not,not,not,not,not,not,not,not,not
780,R2FXF4JSMMEPY8,not,in,in,in,not,in,not,not,not,not
781,R2HOXHYCN5R6F7,not,not,not,not,not,not,not,not,not,not
782,R29JKYSXTH4JNW,in,not,not,not,in,not,not,not,not,not
783,R21EXUDSDGHA7,not,not,not,not,not,not,not,not,not,not
784,R3HSOTM59MM0MW,not,not,not,not,not,not,not,not,not,not
785,R12A4KLY6CDPA7,not,not,not,not,not,not,not,not,not,not
786,R1DCPHU8TZLMJ0,not,not,not,not,not,not,not,not,not,not
787,RGT7RTQ9BY8O4,in,in,not,not,in,not,not,not,not,not
788,R3LFQF7CCRYE81,not,not,not,in,not,not,not,not,not,not
789,R3CK4WCJW9G7NS,not,in,in,in,not,not,not,not,not,not
790,R3LXY0P3K4YSME,not,not,not,not,not,not,not,not,not,not
791,R13A2T7MHMCVBV,not,not,not,not,not,not,not,not,not,not
792,R1CBPEKYJ8YQPP,not,not,not,not,not,not,not,not,not,not
793,R1SUYQBE48R0R1,in,not,not,not,not,not,not,not,not,not
794,R2ZID0KPYT8NHV,not,not,not,in,not,not,not,not,not,not
795,R2J9FNO7ZSV51R,not,not,in,in,not,not,not,not,not,not
796,R39SV83ZZX24XQ,not,not,not,not,not,not,not,not,not,not
797,R1UTWP9PU37A1F,not,not,not,not,not,not,not,not,not,not
798,R2H9R03NH66PWI,not,in,not,not,not,in,not,not,not,not
799,R16NKY9THARB9J,not,in,not,not,not,not,not,not,not,not
800,R15L1BJWZE6NTU,not,in,not,not,not,not,not,not,not,not
801,R22HLWEC0B8MOD,not,not,not,not,not,not,not,not,not,not
802,R216OIG9RINLKW,not,not,not,not,in,not,not,not,not,not
803,RDE458XLZBFN3,not,not,not,not,not,not,not,not,not,not
804,R1LE2V8ZGC3JT7,not,not,not,not,in,not,not,not,not,not
805,RWL0C2S2APZ0N,not,in,not,not,not,not,not,not,not,not
806,R2CCQL8HEC4KGX,in,not,not,not,not,not,not,not,not,not
807,R1Y8UV8AFJLV2S,not,in,not,not,not,not,not,not,not,not
808,R1S7IYPO3CZQDV,in,not,not,not,not,not,not,not,not,not
809,RA0MW5WRB3R2A,in,not,not,not,in,not,not,not,not,not
810,RNVY5R2BNW5O,not,not,not,in,not,not,not,not,not,not
811,R35FNU4OLOJDDC,not,not,in,not,not,not,not,not,not,not
812,R344SJ8QI9XE4K,not,not,in,not,not,not,not,not,not,not
813,R3QDY2Y0WMA80X,not,not,not,not,not,not,not,not,not,not
814,ROKFZ3TGQAGPS,in,not,not,in,not,not,not,not,not,not
815,R2J74BFOF8DPY8,not,not,not,not,not,not,not,not,not,not
816,R3BFAGWWN9HZLQ,not,in,not,in,in,not,not,not,not,not
817,R23P6V7ZCUIM0H,not,in,not,in,not,not,in,not,not,not
818,R1VVUOLZJ2EI5K,not,in,not,not,in,not,not,not,not,not
819,R17V8HQCTYC9EQ,not,not,not,not,not,not,not,not,not,not
820,R2UPYJMAU3WLL,not,in,not,not,not,not,not,in,not,not
821,R1YEHC0T23UYTG,not,not,not,not,in,in,not,not,not,not
822,R2QS9OXNP765ZU,not,not,not,not,in,not,not,not,not,not
823,R1FW5QI364TAEX,not,not,not,not,not,not,not,not,not,not
824,R21OUZ54GVFV8P,in,in,not,not,in,not,not,in,not,not
825,R3QXYWV13X4XNK,not,not,not,not,not,not,not,not,not,not
826,R17AUP7F1PQH3K,not,not,not,not,not,not,not,not,not,not
827,R2R6UIGATHKEK6,not,not,not,not,not,in,not,not,not,not
828,R1JKC7B63KI65G,not,not,not,not,not,not,not,not,not,not
829,R2LQ9AN9SN4Q95,in,not,not,not,not,not,not,not,not,not
830,R1L1PGR5VVGO0M,in,in,not,not,not,not,not,in,not,in
831,R3K7EPUB47OUKX,not,in,not,not,not,not,not,not,not,not
832,R20YYJ1965C44D,not,not,not,not,not,not,not,not,not,not
833,R159CDY3VD5V1U,not,not,not,not,not,not,not,not,not,not
834,RZDX4VRVCUOCK,not,not,not,not,not,not,not,not,in,not
835,R3SVLXRFJREYOB,not,not,not,not,not,not,not,not,not,not
836,R35TMYU4LD2CR9,not,not,in,not,not,not,not,not,not,not
837,R2D2ZXPI7AS6WN,not,not,not,not,not,not,not,not,not,not
838,R181310HTR4STE,not,not,not,not,not,not,not,not,not,not
839,R3N37YBDQH40GD,not,not,in,in,not,not,not,not,not,not
840,R1H89PGKKH9PWQ,not,not,not,not,not,not,not,not,not,not
841,R1BB5LG9D17Z1P,not,not,not,not,not,not,not,not,not,not
842,R1R8ZG90Q2146L,not,not,not,not,not,not,not,not,not,not
843,RQ94BL1Q67FWI,not,not,not,not,not,not,not,not,not,not
844,R1A3SRGF8ZAK4I,not,not,not,not,not,not,not,not,not,not
845,RXG7NJ14D98OL,not,not,in,in,not,not,not,not,not,not
846,R21BN08F2OOJ6O,not,not,not,not,not,not,not,not,not,not
847,R2I71MWYPLHJD3,in,not,not,not,not,not,not,not,not,not
848,R3UX81LSF2GQHL,not,not,not,not,not,not,not,not,not,not
849,RM9NY2AHOG368,not,not,not,not,not,not,not,not,not,not
850,R1P47CKQY2R19Z,not,in,not,not,not,not,not,not,not,not
851,R2PFS5N7UBE31H,not,in,not,not,not,not,not,not,not,not
852,RFNQJ0WVS34VV,not,not,not,not,not,not,not,not,not,not
853,R178NJ9WHK671F,not,not,not,not,in,not,not,not,not,not
854,R2XUOZR17OJ3OU,not,not,in,not,not,not,not,not,not,not
855,R1IZFY5V28N13Z,not,not,not,not,not,not,not,not,in,not
856,R2A44J4L9Y2NQ2,not,not,in,not,not,not,not,not,not,not
857,R3DIZUZ7U7LV4G,not,not,not,not,not,not,not,not,not,not
858,RCKL3MTDQJ3FQ,not,not,not,not,not,not,not,not,not,not
859,R1O7G248093XFY,not,not,in,not,not,not,not,not,not,not
860,R177R75K29EUIY,not,in,not,not,not,not,not,not,not,not
861,RCV3R5409QR24,not,not,not,not,not,not,not,not,not,not
862,R2921ZIPUR73AM,in,not,not,not,not,not,not,not,not,not
863,R19SQ1E4S86LPB,not,not,not,not,in,not,not,not,not,not
864,RRJD0ED79169E,in,in,not,not,in,not,not,not,not,not
865,RJSUPA9MOV06K,not,not,not,not,not,in,not,not,not,not
866,R60LIRFAJTG12,not,not,not,not,not,not,not,not,not,not
867,RIQEJNP5PBFYN,not,not,not,not,not,in,not,not,not,not
868,R1LKB6Y1BNHZZ4,not,not,not,not,not,not,not,not,not,not
869,RDJZSFU49LKTB,not,not,not,not,not,not,not,not,not,not
870,R2FJGSWFLBKLVC,not,not,not,not,not,not,not,not,not,not
871,R16S72WAGG32VQ,not,not,not,not,not,not,not,not,not,not
872,R36AWYQSHE6V64,not,not,not,not,in,not,not,not,not,not
873,R1R7FCC6RUFC6M,not,not,not,in,in,not,not,not,not,not
874,RIG4F50FF9PTM,not,not,in,not,not,not,not,not,not,not
875,R39EMURUYCKD4L,not,not,not,not,not,not,not,not,not,not
876,R3FVHCAHOYFNQL,in,not,in,not,not,not,not,not,not,not
877,R8KIDO4F6QWUE,not,not,not,not,not,not,not,not,not,not
878,R2KWFTBP5XCQVL,not,not,not,not,not,not,not,not,not,not
879,ROFXLE73ZKI90,not,not,not,not,not,not,not,not,not,not
880,RVDJ44B82LWMK,not,not,not,not,not,not,not,not,not,not
881,R3VQRYWO7NXH44,not,not,in,not,not,not,not,not,not,not
882,R8JRYROQQ1Y5H,not,not,not,not,not,not,not,not,not,not
883,R1CYMYCNEL4YO0,in,not,not,not,not,not,not,in,not,not
884,R2CL10HTXDZJNS,not,not,not,not,not,not,not,not,not,not
885,R24H8XBLDMJVRC,in,not,not,not,not,not,not,not,not,not
886,R22R0UEDVGUFO5,not,in,in,not,not,not,not,not,not,not
887,RTLG4YUK983WM,not,not,not,not,not,not,in,not,not,not
888,RJ4RVIO6H4LD7,not,not,not,not,not,not,not,not,not,not
889,R20XPZ0F3PMWFO,not,not,not,in,not,not,not,not,not,not
890,RUNP0W14HBUKB,not,not,not,not,not,not,not,not,not,not
891,R1LYNXQZTZTT4X,not,not,not,not,in,not,not,not,not,not
892,RW0AEPAC3XAM4,not,not,not,not,not,not,not,not,not,not
893,R2EMEKKRRB4Y29,not,not,not,not,not,not,not,not,not,not
894,RDQ2GD32ZJ4TS,not,not,not,not,not,not,not,not,not,not
895,RMBJCZYAKB6E7,not,in,not,in,not,not,not,not,not,not
896,R3SO343054RW5Y,not,in,not,not,not,not,not,not,not,not
897,R1WLIDZGC92S7H,not,in,in,not,not,not,not,not,not,not
898,R2WTZZDXA2D1ZX,not,not,not,not,not,not,not,not,not,not
899,R2UR88BPVO78QI,not,not,not,not,in,not,not,not,not,not
900,R34F2VFYJJ4UMT,not,not,not,not,in,not,not,not,not,not
901,R3O3RVLFV1V618,not,not,not,not,not,not,not,not,not,not
902,RL9TG808Z7ODN,in,not,not,not,not,not,not,not,not,not
903,RVI65OY16DXTS,in,in,in,not,not,not,not,in,not,not
904,R1L0N2TZ286180,not,in,not,not,in,not,not,not,not,not
905,RXNUQB0W9W8QE,not,not,not,not,not,not,not,not,not,not
906,RYF3KI24L1DKG,in,in,not,not,not,not,not,not,not,not
907,RC1Q8FR5H4W6X,not,in,not,not,not,not,not,not,not,not
908,R30WBHAZLRK50N,not,not,in,in,not,not,not,not,not,not
909,R1NG8R3QR942T5,not,not,not,not,not,not,not,not,not,not
910,R1KJNAE664M9QZ,not,not,in,not,not,not,not,not,not,not
911,R2NFVQ5QME7RQT,not,in,not,not,not,not,not,not,not,not
912,R34IS0PHW3CJND,not,not,not,not,not,not,not,not,not,not
913,R3BFX3YLOCU7JK,in,in,not,not,not,not,not,not,not,not
914,RLG9RZ63N1LCP,not,in,not,not,in,not,not,not,not,not
915,R29SFO5NUUNR67,not,not,in,not,not,not,not,not,not,not
916,RFUBYVW0TXD9U,not,not,not,not,not,in,not,not,not,not
917,R3BXLL7EK43Q2L,not,in,not,not,not,not,not,not,not,not
918,RC0EZ7O95UEU6,not,not,not,not,not,not,not,not,not,not
919,R199B273X5YFK4,not,not,not,not,not,in,not,not,not,not
920,R14FIJZSD3YTKU,in,not,not,not,not,not,not,not,not,not
921,R1D0GYZHUFLTUH,not,not,in,in,not,not,not,not,not,not
922,R274XK6OFC42PS,not,not,not,not,not,not,not,not,not,not
923,R3QDJ22DMIFWD0,in,not,not,not,not,not,not,not,not,not
924,R2R0Q1TK8OOKRL,not,not,not,not,not,not,not,not,not,not
925,R35I3RETO99ZYO,not,not,not,not,not,not,not,not,not,not
926,RI0QD919RMYW,not,not,not,in,not,in,in,not,not,not
927,R1E4LIGOERRALZ,not,not,not,not,not,not,not,not,not,not
928,R23NQJCDDXOTOV,not,not,not,not,not,not,not,not,not,not
929,R2GO12JW5HJKO0,in,in,not,not,in,in,not,in,not,not
930,R2FV2IRFS25EOL,not,in,not,not,in,in,not,not,not,not
931,R75L3FELRZF01,not,not,not,not,not,not,not,not,not,not
932,R3J9ERDOHUPOOW,not,not,not,not,not,not,not,not,not,not
933,R3DB1N7TM3YUFD,not,in,not,not,not,not,not,in,not,not
934,R308NHF9TSNCHE,in,not,not,not,not,not,not,not,not,not
935,RA52BNOP5RSGS,not,not,in,not,not,not,not,not,not,not
936,RDMEJ35HNGDW9,not,not,not,not,not,not,not,not,not,not
937,R39C3IJ675ESEF,not,not,in,not,in,not,not,not,not,not
938,R2OK4UWKM5XFCT,not,not,not,not,not,not,not,not,not,not
939,R1E870QQGMHIG0,not,in,not,in,in,not,not,not,not,not
940,R15QDMH9BCIO1A,not,not,not,not,not,not,not,not,not,not
941,R1S1P0HL8FOTK9,not,not,not,in,not,not,not,not,not,not
942,R1SWYOR5NMC2IL,not,not,not,not,not,not,not,not,not,not
943,R1YD2YPDBAX3XH,not,not,not,not,not,not,not,not,not,not
944,R1Q2Q0RUDQ8R4D,in,not,not,not,in,not,not,not,not,not
945,R10UAJIB4R2G0R,not,in,not,not,not,in,not,not,not,not
946,R1U3YT1X6MHFBA,not,not,not,not,not,not,not,not,not,not
947,R2CZGB89UBS5ZQ,in,not,not,not,not,in,in,in,not,not
948,R3QAYNVKOBFL3F,not,not,not,not,not,not,not,not,not,not
949,R1M4XTLS090SFH,not,in,not,in,in,not,not,not,not,not
950,R1W99WVF5JEK9T,not,not,not,not,not,not,not,not,not,not
951,R39RXQLH8PGL35,not,not,not,not,not,not,not,not,not,not
952,R5J87FRLU1U8R,not,not,not,not,not,not,not,not,not,not
953,R604ISO4MZRYH,in,not,not,not,in,not,not,not,not,not
954,RW3LUJP65YQ6L,not,not,not,not,not,not,not,not,not,not
955,R2NIN11WLAEUNE,not,not,not,not,not,not,not,not,not,not
956,R22ZZ4XQICS6IG,not,in,not,not,not,in,not,not,not,not
957,R3P8SJEOI6R6P8,not,in,not,not,in,not,not,not,not,not
958,R245MU1ZCJQ77G,in,not,not,not,not,not,in,in,not,not
959,R24211W83A7KND,not,in,not,not,in,not,not,in,not,not
960,R1P4474IKHU51N,not,not,in,in,not,not,not,not,not,not
961,REJSE007FGB2H,not,not,not,not,not,not,not,not,not,not
962,R2S78J70CDQK3H,not,not,not,in,not,not,not,not,not,not
963,R3EBFTG5TWR8ER,not,in,not,not,not,not,not,not,not,not
964,R2XGJXGAE3SRAY,not,not,not,not,not,not,not,not,not,not
965,R3387Y8CZVXYR4,not,in,not,not,not,not,not,not,not,not
966,R2PMCNSJZEG9X6,not,not,not,not,not,not,not,not,not,not
967,R383AGH8CJZHPI,not,in,not,not,not,not,not,not,not,not
968,R36NXL60OBCP1H,in,not,not,in,not,not,not,not,not,not
969,R3LZ1X8GINCBE6,not,not,not,not,not,not,not,not,not,not
970,R3JM24X0EN9YDC,not,not,in,not,in,not,not,not,not,not
971,R20J6PX3XEUE7Q,not,not,not,not,not,in,not,not,not,not
972,R3DVD9863AY0YN,not,not,not,not,in,not,not,not,not,not
973,R2JEJAMVBRMB16,not,in,in,not,not,not,in,not,not,not
974,R1VNZRE22N2UZW,not,not,not,not,not,not,not,not,not,in
975,R1BWH3ZFGPJWTB,not,not,not,not,in,not,not,not,not,not
976,R23IVVJUMW92QN,not,not,not,not,not,not,not,not,not,not
977,RQMJZE05H42DY,not,not,not,not,not,not,not,not,not,not
978,R3MQFYBU220JU8,not,not,not,not,not,not,not,not,in,not
979,R2EZWEW7PXCVTU,not,not,not,not,in,not,not,not,not,not
980,R7JYVC5V7H01R,not,not,in,not,not,not,not,not,in,not
981,R12BW3IESY27E0,not,not,not,not,not,not,not,not,not,not
982,R2DUKAK9VR1KHF,in,not,in,not,not,not,not,not,not,not
983,R3OW21UERO3YBZ,not,not,in,not,not,not,not,in,not,not
984,RZ9MBA5BZUHVY,not,in,in,not,not,not,not,not,not,not
985,R2GG7YYQBEXHZG,in,not,not,not,not,not,in,not,not,not
986,R2XFK5PNK6M6SS,not,in,not,not,not,not,not,not,not,not
987,RW04SRDCYLZWP,in,not,not,in,in,not,not,not,not,not
988,RPJI2KKQEPLV2,in,not,not,not,not,in,not,not,not,not
989,R4HWP8PKM1MN4,not,in,not,not,in,not,not,not,not,not
990,R353IUZDJCLC7A,not,not,not,not,not,not,not,not,not,not
991,R17NTD4IO6F622,not,not,not,not,in,not,not,not,not,not
992,R2LJRIVX8BEZ95,not,not,not,in,not,not,not,not,not,not
993,R3CM5ODB9W18L7,not,not,not,not,not,not,not,not,not,not
994,R1D00ZLZNTFKZO,not,not,not,not,in,not,not,not,not,not
995,RUBOK7O88DIKI,not,not,in,in,not,not,not,not,not,not
996,R2U62Q6MUMF9LA,not,not,not,not,not,not,not,not,not,not
997,RPLQHZIQ2L9XY,not,not,not,not,not,not,not,not,not,not
998,R2EMLEIZCHRFFG,not,not,in,not,in,not,not,not,not,not
999,R3GVR7JL38HGCD,in,not,not,not,not,not,not,not,not,not
1000,R3ALI4LCVYF0P1,not,not,in,not,not,not,not,not,not,not
1001,R3VJN75VZKZ598,not,not,not,not,not,not,not,in,in,not
1002,R227NI3KQIOQEK,not,not,not,not,not,not,not,not,not,not
1003,R1Y4S6T63WNKNI,not,not,in,not,in,not,not,not,not,not
1004,R37HLE4A8ILK0C,in,not,not,not,not,not,not,not,not,not
1005,R2BDGE7CPY0IBD,not,not,not,not,not,not,not,not,not,not
1006,R1Z3MSC8KV6GK2,not,not,not,not,not,not,not,not,not,not
1007,R9SQ2EU5HI8PD,not,not,not,not,not,not,not,not,not,not
1008,R17H2H5K17JF45,in,not,not,not,not,not,not,not,not,not
1009,R29ISUBYCJS9CZ,not,not,not,not,not,not,not,not,not,not
1010,R2RSM3EBCFF2F4,not,not,not,not,not,not,not,not,not,not
1011,R3F50TVGCAJDH3,not,not,not,not,not,not,not,not,not,not
1012,R11LSQHP3G1XGT,not,not,not,in,not,not,not,not,not,not
1013,R2LWCPUCEB82HP,not,in,not,not,not,not,not,not,not,not
1014,R1T5C3IEMUIP4Q,in,not,not,not,not,not,not,not,not,not
1015,R2SJ3QQ4EUXER0,not,not,not,not,in,not,not,not,not,not
1016,R3BHJIM18LRQ28,not,in,not,not,not,not,not,not,not,not
1017,R3SD1YJSB1ZME0,not,not,not,not,not,not,not,not,not,not
1018,R1HWLALX1RAPXX,not,not,in,not,not,not,not,not,not,not
1019,R2TNOFR798YBO6,not,not,not,not,not,not,not,not,not,not
1020,R344YZEO4DYWBD,not,not,not,not,in,not,not,not,not,not
1021,R1468UMXSVLK1U,in,not,not,not,not,not,not,not,not,not
1022,R2CSPP5VTVMCCL,in,not,not,not,not,not,not,not,not,not
1023,R2CPAW0AF1ZYX7,in,in,not,not,not,not,not,in,not,not
1024,R7Z00AG9LGKYQ,not,not,not,not,not,not,not,not,not,not
1025,R1KSXYHP695BW8,not,not,not,not,in,not,not,not,not,not
1026,R2I4OWK8Z0V3HM,not,not,not,not,not,not,not,not,not,not
1027,R363HPUGTG8OEH,not,not,not,not,not,not,not,not,not,not
1028,R1ZFQULWJM466U,not,not,in,not,not,not,not,not,not,not
1029,R31G5UBSO1210X,not,not,not,not,in,not,not,not,not,not
1030,R1JHGV3K9OJZBJ,not,not,not,not,not,not,not,not,not,not
1031,R3D3W2L06AAT10,not,not,not,not,not,not,not,not,not,not
1032,R2XH5X115FOGN9,not,not,not,not,not,not,not,not,not,not
1033,R3NT4N14Y8SBOV,not,not,not,not,not,not,not,not,not,not
1034,R10Q45CN132QXD,not,not,not,not,not,not,not,in,in,not
1035,R3CRLSYDVY3QGF,not,not,not,not,not,not,not,not,not,not
1036,R1WE2KIVVJGUA1,not,in,not,not,not,not,not,not,not,not
1037,R2ZJTZMMWXXBBL,in,not,not,not,not,not,not,not,not,not
1038,R2IGQUCTM9Z0W9,not,in,not,not,not,in,not,not,not,not
1039,RUZ6RA77QFFFJ,not,in,not,not,not,not,not,not,not,not
1040,R1OPVHTOGUMD2D,in,not,not,not,not,not,not,not,not,not
1041,R2L4V666PPHHYW,not,not,not,not,not,not,not,not,not,not
1042,R2XW44NFWK28VD,not,not,not,not,not,not,not,not,not,not
1043,R1Y12GBXTIGN02,not,not,not,not,not,not,not,not,not,not
1044,R1CNG0X7T32D46,not,not,not,not,not,not,not,not,not,not
1045,R9LMGPYGVQNVO,not,not,not,in,in,not,not,not,not,not
1046,R21IU7DDEUK88V,not,in,not,not,in,not,not,not,not,not
1047,R2TUDWI3U57KLN,not,in,not,not,not,not,not,not,not,not
1048,R30KUFKP69IP4S,not,not,not,not,in,in,not,not,not,not
1049,RTB4XKNR64IPN,not,in,not,not,not,not,not,not,not,not
1050,R3GS3W6EZFWPHG,not,not,not,not,not,not,not,not,not,not
1051,R17LBHG5TQINZ4,in,in,not,not,in,not,not,not,not,not
1052,R2KJBNI5ET8EOH,in,not,in,not,not,not,not,not,not,not
1053,R15R315C1588SW,not,in,not,in,not,not,not,not,not,not
1054,ROLVZXYJYIXQ9,not,not,not,not,not,not,not,not,not,not
1055,R27IKKC0SWNSGB,not,not,not,not,not,not,not,in,not,not
1056,R25WK77SUW9DHD,not,not,in,not,not,not,not,not,not,not
1057,R15PL9LBJJZHL9,not,not,not,not,in,not,not,not,not,not
1058,R1MQZFT428M8KW,not,not,not,in,in,not,not,not,not,not
1059,R90RFAEBC09GX,not,in,not,not,not,not,not,not,not,not
1060,R1FEVPTESSYGBZ,not,in,not,not,in,not,not,not,not,not
1061,R2XJPOXVOF69RD,not,in,not,not,not,not,not,not,not,not
1062,R1HSV04H7WO867,not,not,not,not,not,not,not,not,not,not
1063,R978S59HD2KRT,in,in,not,not,not,not,not,not,not,not
1064,R2986E1EQNJIVU,not,not,in,not,in,in,not,not,not,not
1065,RCMU7UJFZ43TG,not,not,not,not,not,not,not,not,not,not
1066,R1UPRJLG0V1Z65,not,not,not,in,in,not,not,not,not,not
1067,RVGUAJR979MKT,not,in,not,not,not,not,not,not,not,not
1068,R3U37SQ3U1QGOI,not,not,not,not,not,not,not,not,not,not
1069,R3OVOV4V8UFGHL,in,not,not,not,not,not,not,not,not,not
1070,RL07KT2QC78ZM,not,in,not,not,not,not,not,not,not,not
1071,R35W5MUP6UWRZG,not,not,not,not,not,not,not,not,not,not
1072,R1W59KH3NB8J8V,not,not,not,not,in,not,not,in,not,not
1073,R1TZA72JG6MLCP,not,not,not,not,not,not,not,not,not,not
1074,R3MOBHZOOMQN82,not,not,not,not,not,not,not,not,not,not
1075,R3N3YGIR923G30,not,not,not,not,not,not,not,not,not,not
1076,R1YOG8NFZE14H1,not,not,not,not,not,not,not,not,not,not
1077,R22LTMS91M7NHB,not,not,not,not,not,not,not,not,not,not
1078,R9TCMHB1Y9ZMF,not,not,not,not,not,not,not,not,not,not
1079,R33L37MSD1EFZ8,not,not,not,in,in,not,not,not,not,not
1080,R3BHSP5EBOV2X3,in,not,not,in,in,not,in,in,not,not
1081,R1WVDDAMSF2LUC,not,in,not,not,not,not,not,not,not,not
1082,RTN2201XBWOAK,in,not,not,not,not,in,not,not,not,not
1083,R3C7R0875NDEM3,not,not,not,not,not,not,not,not,not,not
1084,R2O40D2F3YVB0O,in,not,not,not,not,in,not,not,not,not
1085,R3V4SA2PXHKHYT,not,in,not,in,not,not,not,not,not,not
1086,R3MGOQ5R5FG4OD,not,not,not,not,not,not,not,not,not,not
1087,R1YRQHIPKBO6EJ,not,not,not,not,not,not,not,not,not,not
1088,R3O0TO2IPIW1C9,not,not,not,not,in,not,not,not,not,not
1089,R1JC5ODZ0ASZMS,not,not,in,not,not,not,not,in,not,not
1090,R1JONB3N6LXBKA,not,not,not,not,not,not,not,not,not,not
1091,R39WI60TLVVCSQ,not,not,not,not,not,not,not,not,not,not
1092,R31GX18UO2A06T,not,not,not,not,not,not,not,not,not,not
1093,R262NC3T5H7IRE,not,not,not,not,not,in,not,not,not,not
1094,R1OYY7TN6NG3SO,not,not,not,not,not,not,not,not,not,not
1095,R2AG6HYJ75CYTZ,not,not,in,not,not,not,not,not,not,not
1096,R2360DSEVKA7JL,not,not,not,not,not,not,not,not,not,not
1097,RA61WPIMLW9HV,not,not,not,not,not,not,not,not,not,not
1098,RDVZ2HQ380E4T,not,not,in,not,not,not,not,not,not,not
1099,R4ALA1SDRUYG8,not,in,not,in,not,not,not,in,not,not
1100,ROFEHPUQRIJ0Y,not,not,not,not,not,not,not,not,not,not
1101,R3GNAUFJH68Y5T,not,not,not,not,not,not,not,not,not,not
1102,R1KKQYEEBY156R,not,not,in,not,in,not,not,not,not,not
1103,R39182U0UURYM7,not,not,not,not,not,not,not,not,not,not
1104,RQR6D3MALB08Z,not,not,not,in,in,not,not,not,not,not
1105,R36DIS3H3E05OJ,not,not,not,not,in,not,not,not,not,not
1106,RBQCZU8MIMIG,not,not,not,not,not,not,not,not,not,not
1107,R1Z2I4R7DVA86P,not,not,not,not,not,not,not,not,not,not
1108,R3P62TXYHF41WU,not,not,not,not,not,not,not,not,not,not
1109,R40TBM6L82HQM,in,not,not,not,not,not,not,not,not,not
1110,R1FQ4YLU0T98BG,not,not,not,not,not,not,not,not,not,not
1111,R2ROMQCFGUSNUT,not,not,not,not,not,in,not,not,not,not
1112,R33DZAUACRDBS7,in,not,not,not,not,not,not,not,not,not
1113,R327DRKA5F5EQ8,not,not,not,not,not,not,not,not,not,not
1114,R19MND8QI69IMC,not,not,not,not,not,not,not,not,not,not
1115,RWK0OZLJU1VPK,not,not,in,not,in,not,not,not,not,not
1116,R3UGFOG1HPZVJP,in,not,not,in,not,not,not,not,not,not
1117,R2AWDW6E2DCRWH,not,not,not,not,in,not,not,not,not,not
1118,R3SJIKVIV9MKRK,not,not,not,not,in,not,not,not,not,not
1119,R2WKT5MJIEQIFW,not,not,not,not,not,not,not,not,not,not
1120,R1DLT716Z85RXQ,not,not,not,not,not,not,not,not,not,not
1121,R30M79WWKJ9NZR,not,not,not,not,not,not,not,not,not,not
1122,R1WYT8CPIY8G7P,not,not,not,not,not,not,not,not,not,in
1123,R1Q82GLEWWHIJZ,not,in,not,not,not,in,not,not,not,not
1124,R3OAJDED2KQYH5,not,not,not,not,not,not,not,not,not,not
1125,R22285CUV38S5U,not,not,in,not,not,not,not,not,not,not
1126,R2B7R2RXRHBEPI,not,not,not,not,not,not,not,not,not,not
1127,R2HPFQEMDGWP4T,not,not,not,not,not,not,not,not,not,not
1128,R2DD7C7G4AX8N6,not,not,not,not,not,not,not,not,not,not
1129,R13TF1GT9WJIC2,not,not,not,not,not,not,not,not,in,not
1130,R284KCRVBWCU44,not,in,not,not,in,not,not,not,not,not
1131,R3DW24PEDLMRGW,not,not,not,in,not,not,not,not,not,in
1132,RW59K45TQ2JJC,not,not,not,not,in,not,not,not,not,not
1133,R1DAE12V2E1OO7,not,in,not,not,not,not,not,not,not,not
1134,R3GVPDQXZCOC6G,not,not,not,not,not,not,not,not,not,not
1135,R1VCVDEB0V77H2,not,not,not,not,not,not,not,not,not,not
1136,R1JFZP960ZVDL7,not,in,not,not,not,not,not,not,not,not
1137,RVPCCJW6JSDKO,in,not,not,not,in,in,not,not,not,not
1138,RFXQD5FSRA8N2,not,not,not,not,not,not,not,not,not,not
1139,R2YPN1N0QDMSGD,not,in,not,not,not,not,not,not,in,not
1140,R2OA7H2S27EES7,in,in,not,not,in,in,in,not,not,not
1141,R72ZW0Z5PGE7F,in,not,not,not,not,not,not,not,not,not
1142,RPTDO0F8CXF0Z,in,not,not,not,not,not,not,not,not,not
1143,R3NZIVRM2AOGZG,not,in,not,not,not,not,not,not,not,not
1144,R21UB81I3CFK78,not,not,in,not,in,not,not,not,not,not
1145,RMKGG2RD7B56L,not,not,not,not,not,not,not,not,not,not
1146,R2WC2ZXFVX0K1L,not,not,not,not,not,not,not,not,not,not
1147,R2GRQOYN3H7B0N,not,in,not,not,not,in,not,not,not,not
1148,R26OQU6TOR04WZ,in,in,not,not,not,in,not,not,not,not
1149,R3F9Z5G6WQM5MW,not,not,not,not,in,not,not,not,not,not
1150,R2WSHVOZZJW9N1,not,not,not,not,not,not,not,not,not,not
1151,ROSW24ABOII1J,not,not,not,not,not,not,in,not,not,not
1152,R3K5216XH8Z9MD,not,not,not,not,not,not,not,not,not,not
1153,R2A2OG1HSA5H7B,not,not,not,not,not,not,not,not,not,not
1154,R26F2MZEGLGZ9B,not,not,not,not,not,in,not,not,not,not
1155,RWBSSWRZI2XS9,not,not,not,not,not,in,not,not,not,not
1156,R2FT6EV16DHZHY,not,not,not,not,not,not,not,not,not,not
1157,RM2XB0N2FFLZ,not,in,not,not,not,not,not,not,not,not
